00000000) perceptual - 225.30330; gen_gan - 4.79356; feature_matching - 13.10056; equivariance_value - 1.24212; equivariance_jacobian - 0.77681; disc_gan - 8.24673
00000348) perceptual - 115.68089; gen_gan - 0.28578; feature_matching - 5.51997; equivariance_value - 0.65063; equivariance_jacobian - 0.79522; disc_gan - 0.45879
00000349) perceptual - 119.82759; gen_gan - 0.28802; feature_matching - 5.81005; equivariance_value - 0.67656; equivariance_jacobian - 0.83177; disc_gan - 0.45870
00000350) perceptual - 114.40154; gen_gan - 0.28401; feature_matching - 5.39585; equivariance_value - 0.66709; equivariance_jacobian - 0.79515; disc_gan - 0.45784
00000351) perceptual - 116.55370; gen_gan - 0.28506; feature_matching - 5.59751; equivariance_value - 0.74957; equivariance_jacobian - 0.84347; disc_gan - 0.45963
00000352) perceptual - 118.29234; gen_gan - 0.28574; feature_matching - 5.69628; equivariance_value - 0.71569; equivariance_jacobian - 0.84587; disc_gan - 0.45847
00000353) perceptual - 114.07231; gen_gan - 0.28435; feature_matching - 5.44834; equivariance_value - 0.80284; equivariance_jacobian - 0.84815; disc_gan - 0.46111
00000354) perceptual - 118.58137; gen_gan - 0.28771; feature_matching - 5.69283; equivariance_value - 0.74893; equivariance_jacobian - 0.83042; disc_gan - 0.45722
00000355) perceptual - 116.82850; gen_gan - 0.28793; feature_matching - 5.62846; equivariance_value - 0.77094; equivariance_jacobian - 0.83527; disc_gan - 0.45833
00000356) perceptual - 120.77679; gen_gan - 0.28907; feature_matching - 5.84042; equivariance_value - 0.76276; equivariance_jacobian - 0.83380; disc_gan - 0.45618
00000357) perceptual - 113.27984; gen_gan - 0.28876; feature_matching - 5.31441; equivariance_value - 0.72498; equivariance_jacobian - 0.83081; disc_gan - 0.45691
00000358) perceptual - 114.99609; gen_gan - 0.28728; feature_matching - 5.36410; equivariance_value - 0.65966; equivariance_jacobian - 0.89098; disc_gan - 0.45729
00000359) perceptual - 113.03731; gen_gan - 0.28366; feature_matching - 5.37653; equivariance_value - 0.82687; equivariance_jacobian - 0.83552; disc_gan - 0.45938
00000360) perceptual - 118.46439; gen_gan - 0.28691; feature_matching - 5.82596; equivariance_value - 0.73573; equivariance_jacobian - 0.82256; disc_gan - 0.45820
00000361) perceptual - 115.37564; gen_gan - 0.28753; feature_matching - 5.41474; equivariance_value - 0.74984; equivariance_jacobian - 0.79931; disc_gan - 0.45729
00000362) perceptual - 115.62782; gen_gan - 0.28715; feature_matching - 5.64253; equivariance_value - 0.72137; equivariance_jacobian - 0.78065; disc_gan - 0.45481
00000363) perceptual - 117.62922; gen_gan - 0.28816; feature_matching - 5.73488; equivariance_value - 0.70871; equivariance_jacobian - 0.81281; disc_gan - 0.45519
00000364) perceptual - 111.45602; gen_gan - 0.28566; feature_matching - 5.27910; equivariance_value - 0.83934; equivariance_jacobian - 0.87410; disc_gan - 0.46216
00000365) perceptual - 117.86985; gen_gan - 0.28905; feature_matching - 5.68379; equivariance_value - 0.67125; equivariance_jacobian - 0.78888; disc_gan - 0.45513
00000366) perceptual - 118.01833; gen_gan - 0.28783; feature_matching - 5.68005; equivariance_value - 0.72681; equivariance_jacobian - 0.81583; disc_gan - 0.45569
00000367) perceptual - 115.65236; gen_gan - 0.28698; feature_matching - 5.51665; equivariance_value - 0.69211; equivariance_jacobian - 0.83350; disc_gan - 0.45816
00000368) perceptual - 120.33624; gen_gan - 0.28832; feature_matching - 5.81193; equivariance_value - 0.77246; equivariance_jacobian - 0.82565; disc_gan - 0.45748
00000369) perceptual - 117.41641; gen_gan - 0.28872; feature_matching - 5.59015; equivariance_value - 0.75570; equivariance_jacobian - 0.80406; disc_gan - 0.45472
00000370) perceptual - 112.25586; gen_gan - 0.28640; feature_matching - 5.24337; equivariance_value - 0.77030; equivariance_jacobian - 0.79257; disc_gan - 0.45694
00000371) perceptual - 116.33404; gen_gan - 0.28588; feature_matching - 5.62828; equivariance_value - 0.79460; equivariance_jacobian - 0.86279; disc_gan - 0.45835
00000372) perceptual - 117.52103; gen_gan - 0.28825; feature_matching - 5.66885; equivariance_value - 0.70695; equivariance_jacobian - 0.80016; disc_gan - 0.45686
00000373) perceptual - 122.10265; gen_gan - 0.28809; feature_matching - 6.00028; equivariance_value - 0.74966; equivariance_jacobian - 0.81266; disc_gan - 0.45709
00000374) perceptual - 115.62856; gen_gan - 0.28776; feature_matching - 5.54906; equivariance_value - 0.76188; equivariance_jacobian - 0.80230; disc_gan - 0.45636
00000375) perceptual - 115.12588; gen_gan - 0.29090; feature_matching - 5.58861; equivariance_value - 0.74655; equivariance_jacobian - 0.84229; disc_gan - 0.45374
00000376) perceptual - 115.77768; gen_gan - 0.28781; feature_matching - 5.55758; equivariance_value - 0.62775; equivariance_jacobian - 0.78480; disc_gan - 0.45683
00000377) perceptual - 118.26191; gen_gan - 0.28528; feature_matching - 5.68046; equivariance_value - 0.73240; equivariance_jacobian - 0.78232; disc_gan - 0.45831
00000378) perceptual - 114.90488; gen_gan - 0.28909; feature_matching - 5.64850; equivariance_value - 0.71795; equivariance_jacobian - 0.80375; disc_gan - 0.45472
00000379) perceptual - 115.46222; gen_gan - 0.28845; feature_matching - 5.58011; equivariance_value - 0.72309; equivariance_jacobian - 0.79837; disc_gan - 0.45489
00000380) perceptual - 111.09914; gen_gan - 0.28719; feature_matching - 5.27143; equivariance_value - 0.63726; equivariance_jacobian - 0.84418; disc_gan - 0.46019
00000381) perceptual - 117.38490; gen_gan - 0.28981; feature_matching - 5.56780; equivariance_value - 0.69749; equivariance_jacobian - 0.84104; disc_gan - 0.45456
00000382) perceptual - 115.13600; gen_gan - 0.28804; feature_matching - 5.58659; equivariance_value - 0.79075; equivariance_jacobian - 0.79051; disc_gan - 0.45356
00000383) perceptual - 116.09587; gen_gan - 0.29050; feature_matching - 5.60552; equivariance_value - 0.73640; equivariance_jacobian - 0.85822; disc_gan - 0.45476
00000384) perceptual - 115.84116; gen_gan - 0.28832; feature_matching - 5.44921; equivariance_value - 0.62031; equivariance_jacobian - 0.79261; disc_gan - 0.45539
00000385) perceptual - 117.24577; gen_gan - 0.29103; feature_matching - 5.56859; equivariance_value - 0.68474; equivariance_jacobian - 0.82426; disc_gan - 0.45370
00000386) perceptual - 114.39597; gen_gan - 0.28635; feature_matching - 5.52001; equivariance_value - 0.70865; equivariance_jacobian - 0.81784; disc_gan - 0.45726
00000387) perceptual - 112.44193; gen_gan - 0.29030; feature_matching - 5.42135; equivariance_value - 0.77235; equivariance_jacobian - 0.82549; disc_gan - 0.45640
00000388) perceptual - 117.15248; gen_gan - 0.28828; feature_matching - 5.65872; equivariance_value - 0.69301; equivariance_jacobian - 0.78617; disc_gan - 0.45562
00000389) perceptual - 115.76802; gen_gan - 0.28913; feature_matching - 5.54224; equivariance_value - 0.74357; equivariance_jacobian - 0.75847; disc_gan - 0.45479
00000390) perceptual - 118.51361; gen_gan - 0.28749; feature_matching - 5.74637; equivariance_value - 0.75314; equivariance_jacobian - 0.84071; disc_gan - 0.45632
00000391) perceptual - 115.75811; gen_gan - 0.28884; feature_matching - 5.56781; equivariance_value - 0.72615; equivariance_jacobian - 0.84983; disc_gan - 0.45862
00000392) perceptual - 117.10552; gen_gan - 0.29085; feature_matching - 5.53213; equivariance_value - 0.73051; equivariance_jacobian - 0.79831; disc_gan - 0.45652
00000393) perceptual - 115.49521; gen_gan - 0.28824; feature_matching - 5.58243; equivariance_value - 0.69091; equivariance_jacobian - 0.80537; disc_gan - 0.45190
00000394) perceptual - 113.88591; gen_gan - 0.28694; feature_matching - 5.52266; equivariance_value - 0.70830; equivariance_jacobian - 0.78508; disc_gan - 0.45676
00000395) perceptual - 121.65739; gen_gan - 0.28982; feature_matching - 5.97350; equivariance_value - 0.94951; equivariance_jacobian - 0.81510; disc_gan - 0.45617
00000396) perceptual - 118.85445; gen_gan - 0.28878; feature_matching - 5.78752; equivariance_value - 0.76446; equivariance_jacobian - 0.86156; disc_gan - 0.45386
00000397) perceptual - 121.04365; gen_gan - 0.29211; feature_matching - 5.87293; equivariance_value - 0.67394; equivariance_jacobian - 0.81066; disc_gan - 0.45067
00000398) perceptual - 114.28651; gen_gan - 0.28973; feature_matching - 5.54206; equivariance_value - 0.67932; equivariance_jacobian - 0.79598; disc_gan - 0.45274
00000399) perceptual - 117.36629; gen_gan - 0.28683; feature_matching - 5.77210; equivariance_value - 0.74184; equivariance_jacobian - 0.84480; disc_gan - 0.45501
00000400) perceptual - 116.03500; gen_gan - 0.28582; feature_matching - 5.53489; equivariance_value - 0.81784; equivariance_jacobian - 0.84722; disc_gan - 0.45521
00000401) perceptual - 116.71509; gen_gan - 0.28769; feature_matching - 5.53557; equivariance_value - 0.74848; equivariance_jacobian - 0.76601; disc_gan - 0.45646
00000402) perceptual - 118.74346; gen_gan - 0.29164; feature_matching - 5.71563; equivariance_value - 0.72010; equivariance_jacobian - 0.80006; disc_gan - 0.45375
00000403) perceptual - 115.77354; gen_gan - 0.29042; feature_matching - 5.50134; equivariance_value - 0.71814; equivariance_jacobian - 0.82353; disc_gan - 0.45421
00000404) perceptual - 117.11949; gen_gan - 0.28980; feature_matching - 5.65315; equivariance_value - 0.74622; equivariance_jacobian - 0.78572; disc_gan - 0.45390
00000405) perceptual - 114.89378; gen_gan - 0.29119; feature_matching - 5.54055; equivariance_value - 0.77689; equivariance_jacobian - 0.81444; disc_gan - 0.45275
00000406) perceptual - 112.56254; gen_gan - 0.29295; feature_matching - 5.33549; equivariance_value - 0.73058; equivariance_jacobian - 0.75551; disc_gan - 0.45446
00000407) perceptual - 119.41827; gen_gan - 0.28888; feature_matching - 5.79344; equivariance_value - 0.65010; equivariance_jacobian - 0.84363; disc_gan - 0.45593
00000408) perceptual - 116.43138; gen_gan - 0.28890; feature_matching - 5.63319; equivariance_value - 0.75219; equivariance_jacobian - 0.84863; disc_gan - 0.45319
00000409) perceptual - 117.60165; gen_gan - 0.29114; feature_matching - 5.72688; equivariance_value - 0.70725; equivariance_jacobian - 0.81883; disc_gan - 0.45306
00000410) perceptual - 114.15875; gen_gan - 0.28978; feature_matching - 5.47327; equivariance_value - 0.78696; equivariance_jacobian - 0.81597; disc_gan - 0.45211
00000411) perceptual - 116.09386; gen_gan - 0.29065; feature_matching - 5.49773; equivariance_value - 0.55662; equivariance_jacobian - 0.79702; disc_gan - 0.45294
00000412) perceptual - 115.61839; gen_gan - 0.29168; feature_matching - 5.63016; equivariance_value - 0.74880; equivariance_jacobian - 0.80233; disc_gan - 0.45234
00000413) perceptual - 115.89162; gen_gan - 0.29114; feature_matching - 5.64523; equivariance_value - 0.71477; equivariance_jacobian - 0.79431; disc_gan - 0.45215
00000414) perceptual - 117.90785; gen_gan - 0.29123; feature_matching - 5.78259; equivariance_value - 0.73897; equivariance_jacobian - 0.81450; disc_gan - 0.44999
00000415) perceptual - 112.77116; gen_gan - 0.28955; feature_matching - 5.25342; equivariance_value - 0.65780; equivariance_jacobian - 0.81975; disc_gan - 0.45491
00000416) perceptual - 116.84583; gen_gan - 0.29096; feature_matching - 5.63815; equivariance_value - 0.71230; equivariance_jacobian - 0.79269; disc_gan - 0.45361
00000417) perceptual - 113.77207; gen_gan - 0.28996; feature_matching - 5.48471; equivariance_value - 0.68745; equivariance_jacobian - 0.77265; disc_gan - 0.45274
00000418) perceptual - 117.92796; gen_gan - 0.28894; feature_matching - 5.65202; equivariance_value - 0.76091; equivariance_jacobian - 0.86037; disc_gan - 0.45538
00000419) perceptual - 114.12137; gen_gan - 0.29135; feature_matching - 5.53155; equivariance_value - 0.67624; equivariance_jacobian - 0.80082; disc_gan - 0.45403
00000420) perceptual - 113.93610; gen_gan - 0.29049; feature_matching - 5.47205; equivariance_value - 0.63887; equivariance_jacobian - 0.75049; disc_gan - 0.45235
00000421) perceptual - 115.24154; gen_gan - 0.29142; feature_matching - 5.58211; equivariance_value - 0.72145; equivariance_jacobian - 0.76840; disc_gan - 0.45004
00000422) perceptual - 117.09090; gen_gan - 0.29153; feature_matching - 5.66677; equivariance_value - 0.70845; equivariance_jacobian - 0.83630; disc_gan - 0.45255
00000423) perceptual - 114.73715; gen_gan - 0.29171; feature_matching - 5.54306; equivariance_value - 0.64124; equivariance_jacobian - 0.79480; disc_gan - 0.45097
00000424) perceptual - 117.07657; gen_gan - 0.29144; feature_matching - 5.59672; equivariance_value - 0.76001; equivariance_jacobian - 0.86399; disc_gan - 0.45203
00000425) perceptual - 115.29503; gen_gan - 0.29254; feature_matching - 5.56417; equivariance_value - 0.69781; equivariance_jacobian - 0.82312; disc_gan - 0.45606
00000426) perceptual - 114.74325; gen_gan - 0.28994; feature_matching - 5.45514; equivariance_value - 0.62343; equivariance_jacobian - 0.80993; disc_gan - 0.45119
00000427) perceptual - 115.88528; gen_gan - 0.28988; feature_matching - 5.52640; equivariance_value - 0.72142; equivariance_jacobian - 0.80512; disc_gan - 0.45182
00000428) perceptual - 115.78320; gen_gan - 0.29116; feature_matching - 5.52493; equivariance_value - 0.76577; equivariance_jacobian - 0.84062; disc_gan - 0.45014
00000429) perceptual - 115.09657; gen_gan - 0.28951; feature_matching - 5.59676; equivariance_value - 0.67956; equivariance_jacobian - 0.76606; disc_gan - 0.45280
00000430) perceptual - 115.61076; gen_gan - 0.29073; feature_matching - 5.54180; equivariance_value - 0.69851; equivariance_jacobian - 0.84316; disc_gan - 0.45429
00000431) perceptual - 113.68271; gen_gan - 0.29110; feature_matching - 5.38132; equivariance_value - 0.64679; equivariance_jacobian - 0.82827; disc_gan - 0.45382
00000432) perceptual - 116.78744; gen_gan - 0.29141; feature_matching - 5.69306; equivariance_value - 0.70147; equivariance_jacobian - 0.78847; disc_gan - 0.45333
00000433) perceptual - 115.07964; gen_gan - 0.29320; feature_matching - 5.49162; equivariance_value - 0.69316; equivariance_jacobian - 0.80013; disc_gan - 0.45077
00000434) perceptual - 118.23550; gen_gan - 0.29153; feature_matching - 5.69710; equivariance_value - 0.68101; equivariance_jacobian - 0.82106; disc_gan - 0.45168
00000435) perceptual - 114.60699; gen_gan - 0.29095; feature_matching - 5.51984; equivariance_value - 0.72453; equivariance_jacobian - 0.81011; disc_gan - 0.44973
00000436) perceptual - 115.19676; gen_gan - 0.29266; feature_matching - 5.51061; equivariance_value - 0.69653; equivariance_jacobian - 0.80165; disc_gan - 0.45107
00000437) perceptual - 115.00707; gen_gan - 0.29062; feature_matching - 5.57831; equivariance_value - 0.71970; equivariance_jacobian - 0.78593; disc_gan - 0.45169
00000438) perceptual - 116.27319; gen_gan - 0.29372; feature_matching - 5.59936; equivariance_value - 0.75608; equivariance_jacobian - 0.82747; disc_gan - 0.45240
00000439) perceptual - 118.22341; gen_gan - 0.29212; feature_matching - 5.82646; equivariance_value - 0.70884; equivariance_jacobian - 0.80527; disc_gan - 0.45090
00000440) perceptual - 115.52628; gen_gan - 0.29232; feature_matching - 5.64138; equivariance_value - 0.72691; equivariance_jacobian - 0.78540; disc_gan - 0.45178
00000441) perceptual - 116.72062; gen_gan - 0.29384; feature_matching - 5.78226; equivariance_value - 0.76518; equivariance_jacobian - 0.81009; disc_gan - 0.45108
00000442) perceptual - 114.89923; gen_gan - 0.29359; feature_matching - 5.55658; equivariance_value - 0.69005; equivariance_jacobian - 0.76167; disc_gan - 0.44797
00000443) perceptual - 115.58719; gen_gan - 0.29441; feature_matching - 5.61167; equivariance_value - 0.68141; equivariance_jacobian - 0.83177; disc_gan - 0.44862
00000444) perceptual - 117.82302; gen_gan - 0.29389; feature_matching - 5.68883; equivariance_value - 0.64260; equivariance_jacobian - 0.80409; disc_gan - 0.44845
00000445) perceptual - 114.76615; gen_gan - 0.29560; feature_matching - 5.56630; equivariance_value - 0.69927; equivariance_jacobian - 0.81536; disc_gan - 0.44546
00000446) perceptual - 113.95506; gen_gan - 0.29268; feature_matching - 5.53897; equivariance_value - 0.75635; equivariance_jacobian - 0.81046; disc_gan - 0.45230
00000447) perceptual - 111.99409; gen_gan - 0.29382; feature_matching - 5.46099; equivariance_value - 0.69312; equivariance_jacobian - 0.80063; disc_gan - 0.44755
00000448) perceptual - 114.77500; gen_gan - 0.29291; feature_matching - 5.52755; equivariance_value - 0.61920; equivariance_jacobian - 0.78032; disc_gan - 0.44953
00000449) perceptual - 115.86603; gen_gan - 0.29311; feature_matching - 5.65377; equivariance_value - 0.68146; equivariance_jacobian - 0.77530; disc_gan - 0.44760
00000450) perceptual - 116.98381; gen_gan - 0.29282; feature_matching - 5.68778; equivariance_value - 0.67445; equivariance_jacobian - 0.80897; disc_gan - 0.44873
00000451) perceptual - 116.36182; gen_gan - 0.29004; feature_matching - 5.52292; equivariance_value - 0.71624; equivariance_jacobian - 0.77875; disc_gan - 0.45327
00000452) perceptual - 121.02584; gen_gan - 0.29513; feature_matching - 5.93213; equivariance_value - 0.77295; equivariance_jacobian - 0.86109; disc_gan - 0.44996
00000453) perceptual - 117.86349; gen_gan - 0.29422; feature_matching - 5.74895; equivariance_value - 0.69762; equivariance_jacobian - 0.82362; disc_gan - 0.44848
00000454) perceptual - 116.18869; gen_gan - 0.29234; feature_matching - 5.73641; equivariance_value - 0.72256; equivariance_jacobian - 0.77999; disc_gan - 0.45075
00000455) perceptual - 117.28628; gen_gan - 0.29566; feature_matching - 5.78409; equivariance_value - 0.64747; equivariance_jacobian - 0.78403; disc_gan - 0.44833
00000456) perceptual - 118.65852; gen_gan - 0.29666; feature_matching - 5.80230; equivariance_value - 0.71167; equivariance_jacobian - 0.77718; disc_gan - 0.44693
00000457) perceptual - 112.26624; gen_gan - 0.29100; feature_matching - 5.30266; equivariance_value - 0.76146; equivariance_jacobian - 0.82084; disc_gan - 0.45198
00000458) perceptual - 116.90308; gen_gan - 0.29337; feature_matching - 5.65357; equivariance_value - 0.67030; equivariance_jacobian - 0.80732; disc_gan - 0.45079
00000459) perceptual - 116.26113; gen_gan - 0.29188; feature_matching - 5.63550; equivariance_value - 0.72356; equivariance_jacobian - 0.79521; disc_gan - 0.45166
00000460) perceptual - 119.36053; gen_gan - 0.29790; feature_matching - 5.86647; equivariance_value - 0.66611; equivariance_jacobian - 0.78165; disc_gan - 0.44498
00000461) perceptual - 116.84555; gen_gan - 0.29616; feature_matching - 5.62713; equivariance_value - 0.68764; equivariance_jacobian - 0.79039; disc_gan - 0.44682
00000462) perceptual - 115.80804; gen_gan - 0.29475; feature_matching - 5.76115; equivariance_value - 0.67712; equivariance_jacobian - 0.77177; disc_gan - 0.44528
00000463) perceptual - 118.44115; gen_gan - 0.29565; feature_matching - 5.83049; equivariance_value - 0.70211; equivariance_jacobian - 0.85012; disc_gan - 0.44293
00000464) perceptual - 114.69259; gen_gan - 0.29496; feature_matching - 5.43428; equivariance_value - 0.73902; equivariance_jacobian - 0.82408; disc_gan - 0.44840
00000465) perceptual - 116.12527; gen_gan - 0.29611; feature_matching - 5.67134; equivariance_value - 0.71743; equivariance_jacobian - 0.87730; disc_gan - 0.44468
00000466) perceptual - 121.18989; gen_gan - 0.29668; feature_matching - 5.95417; equivariance_value - 0.68885; equivariance_jacobian - 0.82673; disc_gan - 0.44827
00000467) perceptual - 115.23039; gen_gan - 0.29662; feature_matching - 5.40865; equivariance_value - 0.72015; equivariance_jacobian - 0.84459; disc_gan - 0.44779
00000468) perceptual - 117.45187; gen_gan - 0.29471; feature_matching - 5.70610; equivariance_value - 0.73065; equivariance_jacobian - 0.84667; disc_gan - 0.44557
00000469) perceptual - 110.69522; gen_gan - 0.29447; feature_matching - 5.32380; equivariance_value - 0.74035; equivariance_jacobian - 0.83142; disc_gan - 0.44747
00000470) perceptual - 117.68597; gen_gan - 0.29570; feature_matching - 5.65054; equivariance_value - 0.69919; equivariance_jacobian - 0.81407; disc_gan - 0.44547
00000471) perceptual - 115.34837; gen_gan - 0.29553; feature_matching - 5.53253; equivariance_value - 0.67292; equivariance_jacobian - 0.81587; disc_gan - 0.44958
00000472) perceptual - 116.25805; gen_gan - 0.29491; feature_matching - 5.76809; equivariance_value - 0.65835; equivariance_jacobian - 0.78780; disc_gan - 0.44740
00000473) perceptual - 115.48505; gen_gan - 0.29426; feature_matching - 5.66609; equivariance_value - 0.67442; equivariance_jacobian - 0.80423; disc_gan - 0.44662
00000474) perceptual - 117.03130; gen_gan - 0.29629; feature_matching - 5.73738; equivariance_value - 0.73101; equivariance_jacobian - 0.84255; disc_gan - 0.44811
00000475) perceptual - 114.02447; gen_gan - 0.29337; feature_matching - 5.49830; equivariance_value - 0.66728; equivariance_jacobian - 0.81522; disc_gan - 0.44629
00000476) perceptual - 115.10801; gen_gan - 0.29658; feature_matching - 5.55378; equivariance_value - 0.69231; equivariance_jacobian - 0.78326; disc_gan - 0.44545
00000477) perceptual - 116.16142; gen_gan - 0.29423; feature_matching - 5.65050; equivariance_value - 0.66329; equivariance_jacobian - 0.83300; disc_gan - 0.44862
00000478) perceptual - 118.20613; gen_gan - 0.29637; feature_matching - 5.71508; equivariance_value - 0.72825; equivariance_jacobian - 0.82332; disc_gan - 0.44392
00000479) perceptual - 114.53775; gen_gan - 0.29696; feature_matching - 5.64195; equivariance_value - 0.68314; equivariance_jacobian - 0.79444; disc_gan - 0.44482
00000480) perceptual - 118.68764; gen_gan - 0.29748; feature_matching - 5.92781; equivariance_value - 0.70716; equivariance_jacobian - 0.80477; disc_gan - 0.44629
00000481) perceptual - 116.16225; gen_gan - 0.29669; feature_matching - 5.60998; equivariance_value - 0.68020; equivariance_jacobian - 0.84118; disc_gan - 0.44307
00000482) perceptual - 115.33252; gen_gan - 0.29600; feature_matching - 5.67545; equivariance_value - 0.79275; equivariance_jacobian - 0.84070; disc_gan - 0.44364
00000483) perceptual - 116.13924; gen_gan - 0.29703; feature_matching - 5.52426; equivariance_value - 0.70378; equivariance_jacobian - 0.85183; disc_gan - 0.44883
00000484) perceptual - 117.77369; gen_gan - 0.29803; feature_matching - 5.76477; equivariance_value - 0.73374; equivariance_jacobian - 0.78545; disc_gan - 0.44562
00000485) perceptual - 117.55014; gen_gan - 0.29678; feature_matching - 5.71233; equivariance_value - 0.68504; equivariance_jacobian - 0.80460; disc_gan - 0.44694
00000486) perceptual - 119.73977; gen_gan - 0.29722; feature_matching - 5.84962; equivariance_value - 0.70546; equivariance_jacobian - 0.81843; disc_gan - 0.44586
00000487) perceptual - 114.20367; gen_gan - 0.29495; feature_matching - 5.47428; equivariance_value - 0.66266; equivariance_jacobian - 0.79661; disc_gan - 0.44462
00000488) perceptual - 114.39114; gen_gan - 0.29763; feature_matching - 5.33572; equivariance_value - 0.70221; equivariance_jacobian - 0.84139; disc_gan - 0.44468
00000489) perceptual - 118.54671; gen_gan - 0.29697; feature_matching - 5.81308; equivariance_value - 0.84427; equivariance_jacobian - 0.84474; disc_gan - 0.44461
00000490) perceptual - 114.79113; gen_gan - 0.29862; feature_matching - 5.58880; equivariance_value - 0.59534; equivariance_jacobian - 0.81019; disc_gan - 0.44283
00000491) perceptual - 113.31449; gen_gan - 0.29475; feature_matching - 5.43377; equivariance_value - 0.72783; equivariance_jacobian - 0.80776; disc_gan - 0.44424
00000492) perceptual - 114.79491; gen_gan - 0.29690; feature_matching - 5.60004; equivariance_value - 0.75062; equivariance_jacobian - 0.82038; disc_gan - 0.44554
00000493) perceptual - 117.17854; gen_gan - 0.29951; feature_matching - 5.68120; equivariance_value - 0.71752; equivariance_jacobian - 0.80725; disc_gan - 0.44292
00000494) perceptual - 112.60257; gen_gan - 0.29545; feature_matching - 5.42041; equivariance_value - 0.64978; equivariance_jacobian - 0.79010; disc_gan - 0.44257
00000495) perceptual - 110.92899; gen_gan - 0.29637; feature_matching - 5.26410; equivariance_value - 0.67431; equivariance_jacobian - 0.79514; disc_gan - 0.44561
00000496) perceptual - 115.04613; gen_gan - 0.29640; feature_matching - 5.56721; equivariance_value - 0.68548; equivariance_jacobian - 0.85460; disc_gan - 0.44738
00000497) perceptual - 115.76891; gen_gan - 0.29878; feature_matching - 5.63263; equivariance_value - 0.73934; equivariance_jacobian - 0.82456; disc_gan - 0.44450
00000498) perceptual - 111.63763; gen_gan - 0.29556; feature_matching - 5.31042; equivariance_value - 0.68390; equivariance_jacobian - 0.77578; disc_gan - 0.44263
00000499) perceptual - 113.05675; gen_gan - 0.29818; feature_matching - 5.43557; equivariance_value - 0.65883; equivariance_jacobian - 0.77426; disc_gan - 0.44203
00000500) perceptual - 112.24004; gen_gan - 0.29865; feature_matching - 5.37607; equivariance_value - 0.66362; equivariance_jacobian - 0.83945; disc_gan - 0.44252
00000501) perceptual - 108.74967; gen_gan - 0.29671; feature_matching - 5.06105; equivariance_value - 0.59833; equivariance_jacobian - 0.80295; disc_gan - 0.44867
00000502) perceptual - 111.00239; gen_gan - 0.29395; feature_matching - 5.38659; equivariance_value - 0.64973; equivariance_jacobian - 0.80492; disc_gan - 0.44491
00000503) perceptual - 114.72786; gen_gan - 0.30007; feature_matching - 5.57851; equivariance_value - 0.78712; equivariance_jacobian - 0.80675; disc_gan - 0.44411
00000504) perceptual - 113.49809; gen_gan - 0.29686; feature_matching - 5.47793; equivariance_value - 0.70920; equivariance_jacobian - 0.81067; disc_gan - 0.44365
00000505) perceptual - 113.57191; gen_gan - 0.29843; feature_matching - 5.53549; equivariance_value - 0.75219; equivariance_jacobian - 0.82860; disc_gan - 0.44310
00000506) perceptual - 113.44942; gen_gan - 0.29876; feature_matching - 5.48877; equivariance_value - 0.74324; equivariance_jacobian - 0.81708; disc_gan - 0.44262
00000507) perceptual - 114.21565; gen_gan - 0.29593; feature_matching - 5.63796; equivariance_value - 0.82308; equivariance_jacobian - 0.84542; disc_gan - 0.44609
00000508) perceptual - 116.95886; gen_gan - 0.30183; feature_matching - 5.59957; equivariance_value - 0.57301; equivariance_jacobian - 0.75743; disc_gan - 0.44324
00000509) perceptual - 112.60577; gen_gan - 0.29629; feature_matching - 5.43596; equivariance_value - 0.70077; equivariance_jacobian - 0.79966; disc_gan - 0.44204
00000510) perceptual - 113.66476; gen_gan - 0.29791; feature_matching - 5.56843; equivariance_value - 0.76011; equivariance_jacobian - 0.85995; disc_gan - 0.44278
00000511) perceptual - 114.44371; gen_gan - 0.29859; feature_matching - 5.64016; equivariance_value - 0.60705; equivariance_jacobian - 0.77174; disc_gan - 0.44299
00000512) perceptual - 116.01275; gen_gan - 0.29964; feature_matching - 5.46576; equivariance_value - 0.71596; equivariance_jacobian - 0.82259; disc_gan - 0.44527
00000513) perceptual - 117.19714; gen_gan - 0.29894; feature_matching - 5.78321; equivariance_value - 0.63512; equivariance_jacobian - 0.80946; disc_gan - 0.44334
00000514) perceptual - 115.32045; gen_gan - 0.30078; feature_matching - 5.71561; equivariance_value - 0.63625; equivariance_jacobian - 0.79690; disc_gan - 0.43968
00000515) perceptual - 118.47137; gen_gan - 0.30209; feature_matching - 5.78428; equivariance_value - 0.64859; equivariance_jacobian - 0.77841; disc_gan - 0.44231
00000516) perceptual - 116.73680; gen_gan - 0.30088; feature_matching - 5.73536; equivariance_value - 0.65822; equivariance_jacobian - 0.83828; disc_gan - 0.43875
00000517) perceptual - 110.19424; gen_gan - 0.29588; feature_matching - 5.25935; equivariance_value - 0.68232; equivariance_jacobian - 0.80367; disc_gan - 0.44404
00000518) perceptual - 112.85044; gen_gan - 0.29861; feature_matching - 5.38460; equivariance_value - 0.63602; equivariance_jacobian - 0.78391; disc_gan - 0.44308
00000519) perceptual - 116.20057; gen_gan - 0.29854; feature_matching - 5.74483; equivariance_value - 0.75345; equivariance_jacobian - 0.80975; disc_gan - 0.43991
00000520) perceptual - 118.74667; gen_gan - 0.30128; feature_matching - 5.85292; equivariance_value - 0.70469; equivariance_jacobian - 0.78761; disc_gan - 0.44396
00000521) perceptual - 113.87368; gen_gan - 0.30126; feature_matching - 5.55053; equivariance_value - 0.80870; equivariance_jacobian - 0.78013; disc_gan - 0.44130
