00000000) perceptual - 227.09537; gen_gan - 3.85486; feature_matching - 12.96188; equivariance_value - 1.14218; equivariance_jacobian - 0.77758; disc_gan - 7.50982
00000348) perceptual - 121.70975; gen_gan - 0.29114; feature_matching - 5.83550; equivariance_value - 0.91883; equivariance_jacobian - 0.94369; disc_gan - 0.45058
00000349) perceptual - 121.18778; gen_gan - 0.29335; feature_matching - 5.93160; equivariance_value - 0.92549; equivariance_jacobian - 0.98344; disc_gan - 0.45151
00000350) perceptual - 115.59769; gen_gan - 0.29171; feature_matching - 5.47683; equivariance_value - 0.90821; equivariance_jacobian - 0.89755; disc_gan - 0.45042
00000351) perceptual - 118.55134; gen_gan - 0.29303; feature_matching - 5.64637; equivariance_value - 0.97326; equivariance_jacobian - 1.03530; disc_gan - 0.45062
00000352) perceptual - 119.15428; gen_gan - 0.29001; feature_matching - 5.81003; equivariance_value - 0.96456; equivariance_jacobian - 0.98952; disc_gan - 0.45422
00000353) perceptual - 118.30581; gen_gan - 0.29095; feature_matching - 5.78624; equivariance_value - 0.98907; equivariance_jacobian - 1.22533; disc_gan - 0.45108
00000354) perceptual - 116.34126; gen_gan - 0.29305; feature_matching - 5.59771; equivariance_value - 0.91632; equivariance_jacobian - 1.14159; disc_gan - 0.45331
00000355) perceptual - 116.49592; gen_gan - 0.28927; feature_matching - 5.66948; equivariance_value - 0.89807; equivariance_jacobian - 1.01360; disc_gan - 0.45537
00000356) perceptual - 118.38985; gen_gan - 0.29036; feature_matching - 5.80427; equivariance_value - 0.95752; equivariance_jacobian - 0.85806; disc_gan - 0.45340
00000357) perceptual - 118.86592; gen_gan - 0.28897; feature_matching - 5.91124; equivariance_value - 0.94412; equivariance_jacobian - 0.84829; disc_gan - 0.45277
00000358) perceptual - 120.55470; gen_gan - 0.29414; feature_matching - 5.85233; equivariance_value - 0.91501; equivariance_jacobian - 0.86950; disc_gan - 0.45119
00000359) perceptual - 117.66869; gen_gan - 0.28904; feature_matching - 5.67410; equivariance_value - 0.90367; equivariance_jacobian - 0.86018; disc_gan - 0.45373
00000360) perceptual - 120.78713; gen_gan - 0.29111; feature_matching - 5.94425; equivariance_value - 0.89649; equivariance_jacobian - 0.84244; disc_gan - 0.45295
00000361) perceptual - 118.23769; gen_gan - 0.28943; feature_matching - 5.69940; equivariance_value - 0.96491; equivariance_jacobian - 0.96694; disc_gan - 0.45483
00000362) perceptual - 113.63174; gen_gan - 0.29271; feature_matching - 5.44253; equivariance_value - 0.93661; equivariance_jacobian - 0.88411; disc_gan - 0.45128
00000363) perceptual - 120.36716; gen_gan - 0.29581; feature_matching - 5.89950; equivariance_value - 0.94982; equivariance_jacobian - 0.94968; disc_gan - 0.44960
00000364) perceptual - 119.66113; gen_gan - 0.28976; feature_matching - 5.71452; equivariance_value - 0.97916; equivariance_jacobian - 1.02242; disc_gan - 0.45039
00000365) perceptual - 117.55132; gen_gan - 0.28949; feature_matching - 5.62044; equivariance_value - 0.96887; equivariance_jacobian - 0.96366; disc_gan - 0.45224
00000366) perceptual - 114.84130; gen_gan - 0.29204; feature_matching - 5.44487; equivariance_value - 0.88455; equivariance_jacobian - 0.94670; disc_gan - 0.45347
00000367) perceptual - 116.50693; gen_gan - 0.29148; feature_matching - 5.52772; equivariance_value - 0.86718; equivariance_jacobian - 3.76047; disc_gan - 0.45432
00000368) perceptual - 120.62817; gen_gan - 0.28933; feature_matching - 5.84018; equivariance_value - 0.90589; equivariance_jacobian - 0.83948; disc_gan - 0.45308
00000369) perceptual - 118.64378; gen_gan - 0.28985; feature_matching - 5.73900; equivariance_value - 0.95030; equivariance_jacobian - 0.87525; disc_gan - 0.45485
00000370) perceptual - 116.71687; gen_gan - 0.29145; feature_matching - 5.62417; equivariance_value - 0.91799; equivariance_jacobian - 2.66472; disc_gan - 0.45504
00000371) perceptual - 119.12225; gen_gan - 0.29001; feature_matching - 5.68766; equivariance_value - 0.98797; equivariance_jacobian - 0.92085; disc_gan - 0.45187
00000372) perceptual - 118.53445; gen_gan - 0.29250; feature_matching - 5.61896; equivariance_value - 0.93165; equivariance_jacobian - 0.81961; disc_gan - 0.45275
00000373) perceptual - 115.94621; gen_gan - 0.29011; feature_matching - 5.69380; equivariance_value - 0.89680; equivariance_jacobian - 0.87700; disc_gan - 0.45364
00000374) perceptual - 118.11916; gen_gan - 0.29151; feature_matching - 5.72315; equivariance_value - 0.95089; equivariance_jacobian - 0.85686; disc_gan - 0.45232
00000375) perceptual - 116.81526; gen_gan - 0.29311; feature_matching - 5.66807; equivariance_value - 0.95928; equivariance_jacobian - 0.95074; disc_gan - 0.45212
00000376) perceptual - 113.17307; gen_gan - 0.28909; feature_matching - 5.37763; equivariance_value - 0.90419; equivariance_jacobian - 0.86145; disc_gan - 0.45416
00000377) perceptual - 120.08524; gen_gan - 0.28975; feature_matching - 5.82188; equivariance_value - 0.94706; equivariance_jacobian - 0.87747; disc_gan - 0.45330
00000378) perceptual - 116.95647; gen_gan - 0.29058; feature_matching - 5.60090; equivariance_value - 0.88744; equivariance_jacobian - 0.89307; disc_gan - 0.45307
00000379) perceptual - 119.76999; gen_gan - 0.29472; feature_matching - 5.76384; equivariance_value - 0.86617; equivariance_jacobian - 0.87159; disc_gan - 0.44707
00000380) perceptual - 118.73360; gen_gan - 0.29365; feature_matching - 5.68090; equivariance_value - 0.93185; equivariance_jacobian - 0.91715; disc_gan - 0.45123
00000381) perceptual - 117.83862; gen_gan - 0.29402; feature_matching - 5.72233; equivariance_value - 0.90397; equivariance_jacobian - 0.86490; disc_gan - 0.45057
00000382) perceptual - 120.17318; gen_gan - 0.29181; feature_matching - 5.92659; equivariance_value - 0.93033; equivariance_jacobian - 0.92141; disc_gan - 0.45129
00000383) perceptual - 120.95372; gen_gan - 0.29025; feature_matching - 5.81690; equivariance_value - 0.91691; equivariance_jacobian - 1.14640; disc_gan - 0.45323
00000384) perceptual - 121.77310; gen_gan - 0.29444; feature_matching - 5.94584; equivariance_value - 0.83914; equivariance_jacobian - 0.80692; disc_gan - 0.44980
00000385) perceptual - 121.30692; gen_gan - 0.29723; feature_matching - 5.87489; equivariance_value - 0.98515; equivariance_jacobian - 0.88324; disc_gan - 0.44761
00000386) perceptual - 115.10382; gen_gan - 0.29131; feature_matching - 5.48522; equivariance_value - 0.87564; equivariance_jacobian - 0.82037; disc_gan - 0.45259
00000387) perceptual - 116.74387; gen_gan - 0.29106; feature_matching - 5.59565; equivariance_value - 0.91960; equivariance_jacobian - 1.08934; disc_gan - 0.45231
00000388) perceptual - 120.21931; gen_gan - 0.29082; feature_matching - 5.81798; equivariance_value - 0.99106; equivariance_jacobian - 1.09248; disc_gan - 0.45214
00000389) perceptual - 117.16430; gen_gan - 0.29379; feature_matching - 5.60619; equivariance_value - 0.82171; equivariance_jacobian - 0.81519; disc_gan - 0.44944
00000390) perceptual - 116.34986; gen_gan - 0.29288; feature_matching - 5.56084; equivariance_value - 0.95834; equivariance_jacobian - 0.86032; disc_gan - 0.44922
00000391) perceptual - 119.64263; gen_gan - 0.29105; feature_matching - 5.85436; equivariance_value - 0.87642; equivariance_jacobian - 0.84707; disc_gan - 0.45208
00000392) perceptual - 118.21060; gen_gan - 0.29521; feature_matching - 5.71542; equivariance_value - 0.91116; equivariance_jacobian - 1.03523; disc_gan - 0.45333
00000393) perceptual - 119.51478; gen_gan - 0.29212; feature_matching - 5.84401; equivariance_value - 0.94601; equivariance_jacobian - 0.92371; disc_gan - 0.45118
00000394) perceptual - 117.29881; gen_gan - 0.29453; feature_matching - 5.59926; equivariance_value - 0.90134; equivariance_jacobian - 0.85376; disc_gan - 0.44843
00000395) perceptual - 116.35647; gen_gan - 0.29177; feature_matching - 5.59609; equivariance_value - 0.87608; equivariance_jacobian - 0.84405; disc_gan - 0.45056
00000396) perceptual - 114.46003; gen_gan - 0.29040; feature_matching - 5.43377; equivariance_value - 0.85759; equivariance_jacobian - 0.82952; disc_gan - 0.45294
00000397) perceptual - 116.16554; gen_gan - 0.29423; feature_matching - 5.60627; equivariance_value - 0.84285; equivariance_jacobian - 0.85240; disc_gan - 0.44915
00000398) perceptual - 116.97189; gen_gan - 0.29095; feature_matching - 5.56337; equivariance_value - 0.84244; equivariance_jacobian - 0.82296; disc_gan - 0.45156
00000399) perceptual - 120.47893; gen_gan - 0.29500; feature_matching - 5.85370; equivariance_value - 0.92358; equivariance_jacobian - 0.86030; disc_gan - 0.44785
00000400) perceptual - 114.85425; gen_gan - 0.29227; feature_matching - 5.40160; equivariance_value - 0.80870; equivariance_jacobian - 0.81675; disc_gan - 0.45075
00000401) perceptual - 116.00253; gen_gan - 0.29038; feature_matching - 5.66276; equivariance_value - 0.91168; equivariance_jacobian - 0.83632; disc_gan - 0.45102
00000402) perceptual - 117.62888; gen_gan - 0.29545; feature_matching - 5.63581; equivariance_value - 0.88959; equivariance_jacobian - 0.88863; disc_gan - 0.44693
00000403) perceptual - 118.67749; gen_gan - 0.29737; feature_matching - 5.66021; equivariance_value - 0.88605; equivariance_jacobian - 0.82669; disc_gan - 0.44867
00000404) perceptual - 122.00886; gen_gan - 0.29429; feature_matching - 5.86751; equivariance_value - 0.86405; equivariance_jacobian - 0.87652; disc_gan - 0.44779
00000405) perceptual - 117.02100; gen_gan - 0.29613; feature_matching - 5.67728; equivariance_value - 0.95408; equivariance_jacobian - 0.85172; disc_gan - 0.44904
00000406) perceptual - 116.04966; gen_gan - 0.29272; feature_matching - 5.42247; equivariance_value - 0.95364; equivariance_jacobian - 0.92164; disc_gan - 0.45013
00000407) perceptual - 117.67062; gen_gan - 0.29259; feature_matching - 5.61741; equivariance_value - 0.89442; equivariance_jacobian - 0.83391; disc_gan - 0.45050
00000408) perceptual - 117.87903; gen_gan - 0.29716; feature_matching - 5.88777; equivariance_value - 0.87957; equivariance_jacobian - 0.87647; disc_gan - 0.44837
00000409) perceptual - 118.94984; gen_gan - 0.29584; feature_matching - 5.85227; equivariance_value - 0.96777; equivariance_jacobian - 0.91269; disc_gan - 0.44626
00000410) perceptual - 112.72501; gen_gan - 0.29290; feature_matching - 5.39104; equivariance_value - 0.89836; equivariance_jacobian - 0.85804; disc_gan - 0.44894
00000411) perceptual - 112.04304; gen_gan - 0.29803; feature_matching - 5.34917; equivariance_value - 0.85126; equivariance_jacobian - 0.82947; disc_gan - 0.44573
00000412) perceptual - 121.38503; gen_gan - 0.29074; feature_matching - 5.95520; equivariance_value - 0.82349; equivariance_jacobian - 0.87497; disc_gan - 0.44835
00000413) perceptual - 118.87045; gen_gan - 0.29770; feature_matching - 5.82945; equivariance_value - 0.77553; equivariance_jacobian - 0.78565; disc_gan - 0.44316
00000414) perceptual - 115.68459; gen_gan - 0.29450; feature_matching - 5.51232; equivariance_value - 0.87072; equivariance_jacobian - 0.83831; disc_gan - 0.44822
00000415) perceptual - 117.27720; gen_gan - 0.29485; feature_matching - 5.64107; equivariance_value - 0.90356; equivariance_jacobian - 0.84376; disc_gan - 0.44649
00000416) perceptual - 118.68623; gen_gan - 0.29610; feature_matching - 5.84640; equivariance_value - 0.83527; equivariance_jacobian - 0.83211; disc_gan - 0.44803
00000417) perceptual - 116.12027; gen_gan - 0.29561; feature_matching - 5.56983; equivariance_value - 0.85199; equivariance_jacobian - 0.82990; disc_gan - 0.44832
00000418) perceptual - 118.02917; gen_gan - 0.29463; feature_matching - 5.73374; equivariance_value - 0.89514; equivariance_jacobian - 0.92600; disc_gan - 0.44768
00000419) perceptual - 116.07899; gen_gan - 0.29895; feature_matching - 5.67056; equivariance_value - 0.90971; equivariance_jacobian - 0.86001; disc_gan - 0.44441
00000420) perceptual - 118.81393; gen_gan - 0.29787; feature_matching - 5.82517; equivariance_value - 0.85168; equivariance_jacobian - 0.82897; disc_gan - 0.44261
00000421) perceptual - 117.49725; gen_gan - 0.29680; feature_matching - 5.62261; equivariance_value - 0.92038; equivariance_jacobian - 0.88514; disc_gan - 0.44519
00000422) perceptual - 116.80022; gen_gan - 0.29485; feature_matching - 5.75091; equivariance_value - 0.87117; equivariance_jacobian - 0.79618; disc_gan - 0.44628
00000423) perceptual - 117.68623; gen_gan - 0.29763; feature_matching - 5.80334; equivariance_value - 0.95248; equivariance_jacobian - 0.85985; disc_gan - 0.44947
00000424) perceptual - 119.35811; gen_gan - 0.29585; feature_matching - 5.91024; equivariance_value - 0.94780; equivariance_jacobian - 1.16325; disc_gan - 0.44596
00000425) perceptual - 115.59075; gen_gan - 0.29118; feature_matching - 5.53465; equivariance_value - 0.93609; equivariance_jacobian - 0.89674; disc_gan - 0.44989
00000426) perceptual - 118.89790; gen_gan - 0.30033; feature_matching - 5.86984; equivariance_value - 0.85992; equivariance_jacobian - 0.86889; disc_gan - 0.44319
00000427) perceptual - 116.20970; gen_gan - 0.29098; feature_matching - 5.65220; equivariance_value - 0.88526; equivariance_jacobian - 0.86262; disc_gan - 0.45064
00000428) perceptual - 116.17699; gen_gan - 0.29688; feature_matching - 5.57693; equivariance_value - 0.90873; equivariance_jacobian - 0.83460; disc_gan - 0.44860
00000429) perceptual - 117.77143; gen_gan - 0.29982; feature_matching - 5.77307; equivariance_value - 0.86769; equivariance_jacobian - 0.82012; disc_gan - 0.44304
00000430) perceptual - 119.65570; gen_gan - 0.29571; feature_matching - 6.01223; equivariance_value - 0.86812; equivariance_jacobian - 0.85711; disc_gan - 0.44723
00000431) perceptual - 118.06886; gen_gan - 0.29848; feature_matching - 5.71264; equivariance_value - 0.83415; equivariance_jacobian - 0.80519; disc_gan - 0.44514
00000432) perceptual - 114.44485; gen_gan - 0.29415; feature_matching - 5.48135; equivariance_value - 0.93681; equivariance_jacobian - 0.89726; disc_gan - 0.44832
00000433) perceptual - 117.94975; gen_gan - 0.29718; feature_matching - 5.81743; equivariance_value - 0.91141; equivariance_jacobian - 0.85781; disc_gan - 0.44401
00000434) perceptual - 118.48100; gen_gan - 0.29849; feature_matching - 5.80702; equivariance_value - 0.93445; equivariance_jacobian - 0.87095; disc_gan - 0.44549
00000435) perceptual - 120.97676; gen_gan - 0.29636; feature_matching - 5.92454; equivariance_value - 0.94203; equivariance_jacobian - 0.84028; disc_gan - 0.44813
00000436) perceptual - 117.54872; gen_gan - 0.29409; feature_matching - 5.83082; equivariance_value - 0.88519; equivariance_jacobian - 0.86427; disc_gan - 0.44818
00000437) perceptual - 114.17066; gen_gan - 0.29681; feature_matching - 5.45027; equivariance_value - 0.84301; equivariance_jacobian - 0.84597; disc_gan - 0.44365
00000438) perceptual - 118.79784; gen_gan - 0.29584; feature_matching - 5.85011; equivariance_value - 0.94104; equivariance_jacobian - 1.08379; disc_gan - 0.44715
00000439) perceptual - 120.90941; gen_gan - 0.29851; feature_matching - 5.90341; equivariance_value - 0.90583; equivariance_jacobian - 0.82528; disc_gan - 0.44293
00000440) perceptual - 121.23988; gen_gan - 0.29648; feature_matching - 5.90639; equivariance_value - 0.90349; equivariance_jacobian - 0.89191; disc_gan - 0.44726
00000441) perceptual - 122.52860; gen_gan - 0.30169; feature_matching - 5.97252; equivariance_value - 0.95215; equivariance_jacobian - 0.90458; disc_gan - 0.44468
00000442) perceptual - 115.79538; gen_gan - 0.29594; feature_matching - 5.47963; equivariance_value - 0.88945; equivariance_jacobian - 0.82889; disc_gan - 0.44375
00000443) perceptual - 117.74338; gen_gan - 0.29700; feature_matching - 5.80628; equivariance_value - 0.91672; equivariance_jacobian - 0.84396; disc_gan - 0.44555
00000444) perceptual - 115.48710; gen_gan - 0.29259; feature_matching - 5.58148; equivariance_value - 0.89407; equivariance_jacobian - 0.82750; disc_gan - 0.44764
00000445) perceptual - 118.60799; gen_gan - 0.29638; feature_matching - 5.82412; equivariance_value - 0.92474; equivariance_jacobian - 0.80655; disc_gan - 0.44503
00000446) perceptual - 115.65913; gen_gan - 0.29832; feature_matching - 5.68078; equivariance_value - 0.89005; equivariance_jacobian - 0.90600; disc_gan - 0.44655
00000447) perceptual - 118.04453; gen_gan - 0.29731; feature_matching - 5.76220; equivariance_value - 0.90693; equivariance_jacobian - 0.86304; disc_gan - 0.44399
00000448) perceptual - 121.09333; gen_gan - 0.29632; feature_matching - 5.89896; equivariance_value - 0.90821; equivariance_jacobian - 0.92612; disc_gan - 0.44832
00000449) perceptual - 119.92212; gen_gan - 0.29677; feature_matching - 5.91176; equivariance_value - 0.85089; equivariance_jacobian - 0.82483; disc_gan - 0.44241
00000450) perceptual - 109.91586; gen_gan - 0.29562; feature_matching - 5.12910; equivariance_value - 0.91198; equivariance_jacobian - 0.82385; disc_gan - 0.44783
00000451) perceptual - 120.15142; gen_gan - 0.29527; feature_matching - 5.91351; equivariance_value - 0.86849; equivariance_jacobian - 1.11250; disc_gan - 0.44630
00000452) perceptual - 120.51173; gen_gan - 0.29744; feature_matching - 5.86806; equivariance_value - 0.95337; equivariance_jacobian - 1.04408; disc_gan - 0.44483
00000453) perceptual - 116.41152; gen_gan - 0.29859; feature_matching - 5.69797; equivariance_value - 0.90468; equivariance_jacobian - 0.85082; disc_gan - 0.44574
00000454) perceptual - 114.77007; gen_gan - 0.29706; feature_matching - 5.57814; equivariance_value - 0.97583; equivariance_jacobian - 0.92118; disc_gan - 0.44576
00000455) perceptual - 120.19765; gen_gan - 0.29956; feature_matching - 5.94533; equivariance_value - 0.95978; equivariance_jacobian - 0.85222; disc_gan - 0.44355
00000456) perceptual - 119.76332; gen_gan - 0.30265; feature_matching - 5.87363; equivariance_value - 0.93091; equivariance_jacobian - 0.87851; disc_gan - 0.44284
00000457) perceptual - 118.37680; gen_gan - 0.29725; feature_matching - 5.85596; equivariance_value - 0.85036; equivariance_jacobian - 0.87113; disc_gan - 0.44422
00000458) perceptual - 118.27200; gen_gan - 0.29720; feature_matching - 5.90022; equivariance_value - 0.91245; equivariance_jacobian - 0.86580; disc_gan - 0.44219
00000459) perceptual - 113.91161; gen_gan - 0.29731; feature_matching - 5.55647; equivariance_value - 0.93242; equivariance_jacobian - 0.89292; disc_gan - 0.44467
00000460) perceptual - 115.57124; gen_gan - 0.29541; feature_matching - 5.57053; equivariance_value - 0.88434; equivariance_jacobian - 0.87996; disc_gan - 0.44739
00000461) perceptual - 120.68842; gen_gan - 0.30105; feature_matching - 5.95239; equivariance_value - 0.91535; equivariance_jacobian - 0.86493; disc_gan - 0.44279
00000462) perceptual - 114.72630; gen_gan - 0.29775; feature_matching - 5.64105; equivariance_value - 0.83592; equivariance_jacobian - 0.80271; disc_gan - 0.44412
00000463) perceptual - 117.74857; gen_gan - 0.29870; feature_matching - 5.78107; equivariance_value - 0.85801; equivariance_jacobian - 0.83815; disc_gan - 0.44290
00000464) perceptual - 117.56840; gen_gan - 0.30098; feature_matching - 5.77989; equivariance_value - 0.92312; equivariance_jacobian - 0.94806; disc_gan - 0.44009
00000465) perceptual - 114.05471; gen_gan - 0.29635; feature_matching - 5.53050; equivariance_value - 0.85411; equivariance_jacobian - 0.82540; disc_gan - 0.44457
00000466) perceptual - 114.47336; gen_gan - 0.29877; feature_matching - 5.51090; equivariance_value - 0.89258; equivariance_jacobian - 0.84069; disc_gan - 0.44588
00000467) perceptual - 113.80675; gen_gan - 0.29601; feature_matching - 5.53320; equivariance_value - 0.90690; equivariance_jacobian - 0.85848; disc_gan - 0.44291
00000468) perceptual - 116.59515; gen_gan - 0.29754; feature_matching - 5.59334; equivariance_value - 0.85394; equivariance_jacobian - 0.84428; disc_gan - 0.44251
00000469) perceptual - 115.86221; gen_gan - 0.29983; feature_matching - 5.62622; equivariance_value - 0.90919; equivariance_jacobian - 0.83123; disc_gan - 0.44173
00000470) perceptual - 119.16493; gen_gan - 0.30151; feature_matching - 5.86071; equivariance_value - 0.88897; equivariance_jacobian - 0.84280; disc_gan - 0.44241
00000471) perceptual - 117.44395; gen_gan - 0.30327; feature_matching - 5.65905; equivariance_value - 0.85272; equivariance_jacobian - 0.85069; disc_gan - 0.44192
00000472) perceptual - 118.23498; gen_gan - 0.30270; feature_matching - 5.87728; equivariance_value - 0.87534; equivariance_jacobian - 0.83972; disc_gan - 0.43975
00000473) perceptual - 116.97668; gen_gan - 0.29664; feature_matching - 5.66933; equivariance_value - 0.88925; equivariance_jacobian - 0.89384; disc_gan - 0.44569
00000474) perceptual - 112.34139; gen_gan - 0.29892; feature_matching - 5.47947; equivariance_value - 0.86934; equivariance_jacobian - 0.83937; disc_gan - 0.44278
00000475) perceptual - 116.21996; gen_gan - 0.30015; feature_matching - 5.66822; equivariance_value - 0.86907; equivariance_jacobian - 0.85502; disc_gan - 0.44104
00000476) perceptual - 114.05833; gen_gan - 0.30256; feature_matching - 5.52094; equivariance_value - 0.87475; equivariance_jacobian - 0.84322; disc_gan - 0.44121
00000477) perceptual - 117.06253; gen_gan - 0.30374; feature_matching - 5.82977; equivariance_value - 0.91566; equivariance_jacobian - 0.86782; disc_gan - 0.43601
00000478) perceptual - 119.59367; gen_gan - 0.29814; feature_matching - 5.98184; equivariance_value - 0.88113; equivariance_jacobian - 1.25618; disc_gan - 0.44312
00000479) perceptual - 114.25468; gen_gan - 0.30120; feature_matching - 5.58490; equivariance_value - 0.80090; equivariance_jacobian - 0.77364; disc_gan - 0.43693
00000480) perceptual - 115.94812; gen_gan - 0.29989; feature_matching - 5.68775; equivariance_value - 0.90307; equivariance_jacobian - 0.81551; disc_gan - 0.44326
00000481) perceptual - 123.50929; gen_gan - 0.30275; feature_matching - 6.08896; equivariance_value - 0.93611; equivariance_jacobian - 0.87588; disc_gan - 0.43922
00000482) perceptual - 118.37463; gen_gan - 0.30459; feature_matching - 5.73564; equivariance_value - 0.91853; equivariance_jacobian - 0.89787; disc_gan - 0.43584
00000483) perceptual - 115.59150; gen_gan - 0.30173; feature_matching - 5.55658; equivariance_value - 0.83800; equivariance_jacobian - 0.87953; disc_gan - 0.43881
00000484) perceptual - 117.49733; gen_gan - 0.30114; feature_matching - 5.73391; equivariance_value - 0.84857; equivariance_jacobian - 0.83708; disc_gan - 0.44002
00000485) perceptual - 121.76462; gen_gan - 0.30477; feature_matching - 6.07072; equivariance_value - 0.92001; equivariance_jacobian - 0.87553; disc_gan - 0.43879
00000486) perceptual - 118.20395; gen_gan - 0.30177; feature_matching - 5.84238; equivariance_value - 0.90302; equivariance_jacobian - 0.86579; disc_gan - 0.44052
00000487) perceptual - 115.58420; gen_gan - 0.30020; feature_matching - 5.60229; equivariance_value - 0.87988; equivariance_jacobian - 0.81156; disc_gan - 0.44311
00000488) perceptual - 114.99572; gen_gan - 0.29827; feature_matching - 5.50967; equivariance_value - 0.94391; equivariance_jacobian - 0.85136; disc_gan - 0.43977
00000489) perceptual - 117.53115; gen_gan - 0.29922; feature_matching - 5.67345; equivariance_value - 0.96122; equivariance_jacobian - 0.86602; disc_gan - 0.44085
00000490) perceptual - 120.53836; gen_gan - 0.29992; feature_matching - 5.78141; equivariance_value - 0.99881; equivariance_jacobian - 1.00212; disc_gan - 0.44359
00000491) perceptual - 116.21571; gen_gan - 0.30368; feature_matching - 5.73227; equivariance_value - 1.00741; equivariance_jacobian - 1.00750; disc_gan - 0.43903
00000492) perceptual - 120.63669; gen_gan - 0.30365; feature_matching - 5.97139; equivariance_value - 0.94543; equivariance_jacobian - 0.82748; disc_gan - 0.43768
00000493) perceptual - 114.18674; gen_gan - 0.30417; feature_matching - 5.57343; equivariance_value - 0.83154; equivariance_jacobian - 0.78487; disc_gan - 0.43814
00000494) perceptual - 116.86165; gen_gan - 0.30275; feature_matching - 5.86016; equivariance_value - 0.86444; equivariance_jacobian - 0.85806; disc_gan - 0.43609
00000495) perceptual - 119.66802; gen_gan - 0.30270; feature_matching - 5.81587; equivariance_value - 0.87910; equivariance_jacobian - 0.83138; disc_gan - 0.43792
00000496) perceptual - 114.29078; gen_gan - 0.30438; feature_matching - 5.45389; equivariance_value - 0.88049; equivariance_jacobian - 0.88367; disc_gan - 0.43711
00000497) perceptual - 116.16061; gen_gan - 0.29968; feature_matching - 5.59516; equivariance_value - 0.93407; equivariance_jacobian - 0.84930; disc_gan - 0.44365
00000498) perceptual - 117.74854; gen_gan - 0.29543; feature_matching - 5.76979; equivariance_value - 0.94774; equivariance_jacobian - 0.89832; disc_gan - 0.44609
00000499) perceptual - 120.26205; gen_gan - 0.30690; feature_matching - 5.93515; equivariance_value - 0.89609; equivariance_jacobian - 0.83770; disc_gan - 0.43654
00000500) perceptual - 119.29136; gen_gan - 0.30661; feature_matching - 5.96371; equivariance_value - 0.83462; equivariance_jacobian - 0.88696; disc_gan - 0.43543
00000501) perceptual - 115.15827; gen_gan - 0.30152; feature_matching - 5.60934; equivariance_value - 0.91797; equivariance_jacobian - 0.83940; disc_gan - 0.43733
00000502) perceptual - 115.51467; gen_gan - 0.30145; feature_matching - 5.68056; equivariance_value - 0.90345; equivariance_jacobian - 0.85449; disc_gan - 0.43832
00000503) perceptual - 119.56451; gen_gan - 0.30365; feature_matching - 5.95689; equivariance_value - 0.81868; equivariance_jacobian - 0.82881; disc_gan - 0.43924
00000504) perceptual - 116.68609; gen_gan - 0.30358; feature_matching - 5.55784; equivariance_value - 0.85022; equivariance_jacobian - 0.85019; disc_gan - 0.43865
00000505) perceptual - 115.04716; gen_gan - 0.30562; feature_matching - 5.57077; equivariance_value - 0.86048; equivariance_jacobian - 0.80574; disc_gan - 0.43508
00000506) perceptual - 117.27944; gen_gan - 0.30202; feature_matching - 5.61968; equivariance_value - 0.88085; equivariance_jacobian - 0.85525; disc_gan - 0.43836
00000507) perceptual - 118.03578; gen_gan - 0.30590; feature_matching - 5.75758; equivariance_value - 0.91922; equivariance_jacobian - 0.89591; disc_gan - 0.43614
00000508) perceptual - 113.42364; gen_gan - 0.30169; feature_matching - 5.67421; equivariance_value - 0.91825; equivariance_jacobian - 0.85484; disc_gan - 0.43828
00000509) perceptual - 117.75183; gen_gan - 0.30331; feature_matching - 5.80695; equivariance_value - 0.88081; equivariance_jacobian - 0.77913; disc_gan - 0.43708
00000510) perceptual - 115.85146; gen_gan - 0.30381; feature_matching - 5.72471; equivariance_value - 0.91809; equivariance_jacobian - 0.86413; disc_gan - 0.43741
00000511) perceptual - 117.32970; gen_gan - 0.30075; feature_matching - 5.64492; equivariance_value - 0.86562; equivariance_jacobian - 0.82408; disc_gan - 0.43938
00000512) perceptual - 116.16968; gen_gan - 0.30699; feature_matching - 5.75498; equivariance_value - 0.88623; equivariance_jacobian - 0.85763; disc_gan - 0.43395
00000513) perceptual - 118.33924; gen_gan - 0.30448; feature_matching - 5.82973; equivariance_value - 0.95049; equivariance_jacobian - 1.06121; disc_gan - 0.43731
00000514) perceptual - 116.22658; gen_gan - 0.30490; feature_matching - 5.74824; equivariance_value - 0.96832; equivariance_jacobian - 0.88588; disc_gan - 0.43453
00000515) perceptual - 115.38169; gen_gan - 0.30115; feature_matching - 5.64880; equivariance_value - 0.90035; equivariance_jacobian - 0.83881; disc_gan - 0.43747
00000516) perceptual - 116.11041; gen_gan - 0.30425; feature_matching - 5.67003; equivariance_value - 0.85034; equivariance_jacobian - 0.78531; disc_gan - 0.43850
00000517) perceptual - 118.15665; gen_gan - 0.30931; feature_matching - 5.80720; equivariance_value - 0.87204; equivariance_jacobian - 0.85054; disc_gan - 0.43632
00000518) perceptual - 115.92642; gen_gan - 0.30478; feature_matching - 5.66795; equivariance_value - 0.90747; equivariance_jacobian - 0.86288; disc_gan - 0.43319
00000519) perceptual - 114.75239; gen_gan - 0.30597; feature_matching - 5.60329; equivariance_value - 0.86170; equivariance_jacobian - 0.86526; disc_gan - 0.43707
00000520) perceptual - 115.51583; gen_gan - 0.30676; feature_matching - 5.68328; equivariance_value - 0.92997; equivariance_jacobian - 0.79067; disc_gan - 0.43602
00000521) perceptual - 114.90369; gen_gan - 0.30632; feature_matching - 5.61289; equivariance_value - 0.82084; equivariance_jacobian - 0.81115; disc_gan - 0.43386
