00000000) perceptual - 221.40282; gen_gan - 4.36735; feature_matching - 12.73285; equivariance_value - 0.95938; equivariance_jacobian - 0.73830; disc_gan - 7.72336
00000348) perceptual - 119.95080; gen_gan - 0.29903; feature_matching - 5.95860; equivariance_value - 0.39554; equivariance_jacobian - 0.69113; disc_gan - 0.44327
00000349) perceptual - 120.82397; gen_gan - 0.30194; feature_matching - 5.99546; equivariance_value - 0.40000; equivariance_jacobian - 0.62473; disc_gan - 0.44248
00000350) perceptual - 117.89575; gen_gan - 0.30223; feature_matching - 5.82110; equivariance_value - 0.42082; equivariance_jacobian - 0.69232; disc_gan - 0.44221
00000351) perceptual - 119.64145; gen_gan - 0.29912; feature_matching - 5.88640; equivariance_value - 0.38504; equivariance_jacobian - 0.68654; disc_gan - 0.44364
00000352) perceptual - 116.58252; gen_gan - 0.30012; feature_matching - 5.88978; equivariance_value - 0.41058; equivariance_jacobian - 0.67127; disc_gan - 0.44270
00000353) perceptual - 118.85150; gen_gan - 0.30112; feature_matching - 5.84000; equivariance_value - 0.38658; equivariance_jacobian - 0.66231; disc_gan - 0.44451
00000354) perceptual - 116.08138; gen_gan - 0.30070; feature_matching - 5.69499; equivariance_value - 0.40857; equivariance_jacobian - 0.70499; disc_gan - 0.44275
00000355) perceptual - 120.32528; gen_gan - 0.29955; feature_matching - 5.97113; equivariance_value - 0.40513; equivariance_jacobian - 0.69196; disc_gan - 0.44270
00000356) perceptual - 119.01337; gen_gan - 0.30161; feature_matching - 5.88604; equivariance_value - 0.40538; equivariance_jacobian - 0.66614; disc_gan - 0.44294
00000357) perceptual - 120.49295; gen_gan - 0.30155; feature_matching - 5.97797; equivariance_value - 0.37514; equivariance_jacobian - 0.66771; disc_gan - 0.44265
00000358) perceptual - 118.69556; gen_gan - 0.30280; feature_matching - 5.85225; equivariance_value - 0.43248; equivariance_jacobian - 0.66962; disc_gan - 0.44015
00000359) perceptual - 119.35190; gen_gan - 0.30039; feature_matching - 5.86744; equivariance_value - 0.39515; equivariance_jacobian - 0.65806; disc_gan - 0.44202
00000360) perceptual - 119.47214; gen_gan - 0.30343; feature_matching - 5.93745; equivariance_value - 0.38952; equivariance_jacobian - 0.68951; disc_gan - 0.44253
00000361) perceptual - 116.62491; gen_gan - 0.29920; feature_matching - 5.76326; equivariance_value - 0.40247; equivariance_jacobian - 0.66191; disc_gan - 0.44363
00000362) perceptual - 120.43245; gen_gan - 0.30344; feature_matching - 5.97207; equivariance_value - 0.39974; equivariance_jacobian - 0.62814; disc_gan - 0.43954
00000363) perceptual - 119.09608; gen_gan - 0.30311; feature_matching - 5.90684; equivariance_value - 0.38933; equivariance_jacobian - 0.67485; disc_gan - 0.43987
00000364) perceptual - 120.39778; gen_gan - 0.30452; feature_matching - 6.03129; equivariance_value - 0.39664; equivariance_jacobian - 0.68569; disc_gan - 0.44040
00000365) perceptual - 122.73693; gen_gan - 0.30184; feature_matching - 6.10501; equivariance_value - 0.41806; equivariance_jacobian - 0.66614; disc_gan - 0.44136
00000366) perceptual - 119.50375; gen_gan - 0.30411; feature_matching - 5.96434; equivariance_value - 0.40701; equivariance_jacobian - 0.67052; disc_gan - 0.44048
00000367) perceptual - 116.58561; gen_gan - 0.30063; feature_matching - 5.76090; equivariance_value - 0.38817; equivariance_jacobian - 0.63958; disc_gan - 0.44301
00000368) perceptual - 115.80851; gen_gan - 0.30265; feature_matching - 5.69646; equivariance_value - 0.41857; equivariance_jacobian - 0.67443; disc_gan - 0.44242
00000369) perceptual - 118.12080; gen_gan - 0.30032; feature_matching - 5.81353; equivariance_value - 0.38745; equivariance_jacobian - 0.69597; disc_gan - 0.44124
00000370) perceptual - 120.84138; gen_gan - 0.30334; feature_matching - 6.07660; equivariance_value - 0.42122; equivariance_jacobian - 0.66315; disc_gan - 0.43994
00000371) perceptual - 120.50188; gen_gan - 0.30329; feature_matching - 5.97010; equivariance_value - 0.41361; equivariance_jacobian - 0.67029; disc_gan - 0.43953
00000372) perceptual - 121.92067; gen_gan - 0.30597; feature_matching - 6.13593; equivariance_value - 0.42173; equivariance_jacobian - 0.66805; disc_gan - 0.43807
00000373) perceptual - 117.93040; gen_gan - 0.30285; feature_matching - 5.83686; equivariance_value - 0.40504; equivariance_jacobian - 0.66462; disc_gan - 0.43976
00000374) perceptual - 120.27818; gen_gan - 0.30297; feature_matching - 6.10702; equivariance_value - 0.40171; equivariance_jacobian - 0.66341; disc_gan - 0.44062
00000375) perceptual - 117.78665; gen_gan - 0.30279; feature_matching - 5.84546; equivariance_value - 0.40343; equivariance_jacobian - 0.67693; disc_gan - 0.43928
00000376) perceptual - 118.60888; gen_gan - 0.30294; feature_matching - 5.87560; equivariance_value - 0.40126; equivariance_jacobian - 0.70028; disc_gan - 0.44190
00000377) perceptual - 118.94919; gen_gan - 0.30397; feature_matching - 6.00673; equivariance_value - 0.42878; equivariance_jacobian - 0.68392; disc_gan - 0.43852
00000378) perceptual - 117.05586; gen_gan - 0.30084; feature_matching - 5.75719; equivariance_value - 0.40299; equivariance_jacobian - 0.67085; disc_gan - 0.44253
00000379) perceptual - 118.77636; gen_gan - 0.30220; feature_matching - 5.90927; equivariance_value - 0.40013; equivariance_jacobian - 0.68606; disc_gan - 0.44219
00000380) perceptual - 116.94869; gen_gan - 0.30113; feature_matching - 5.78632; equivariance_value - 0.42294; equivariance_jacobian - 0.67404; disc_gan - 0.44145
00000381) perceptual - 118.43253; gen_gan - 0.30288; feature_matching - 6.09012; equivariance_value - 0.43401; equivariance_jacobian - 0.67284; disc_gan - 0.44055
00000382) perceptual - 122.95135; gen_gan - 0.30088; feature_matching - 6.14909; equivariance_value - 0.42447; equivariance_jacobian - 0.69634; disc_gan - 0.44101
00000383) perceptual - 118.76330; gen_gan - 0.30319; feature_matching - 5.92809; equivariance_value - 0.41739; equivariance_jacobian - 0.68901; disc_gan - 0.43992
00000384) perceptual - 119.49238; gen_gan - 0.30487; feature_matching - 6.04167; equivariance_value - 0.39629; equivariance_jacobian - 0.63366; disc_gan - 0.43888
00000385) perceptual - 119.18453; gen_gan - 0.30435; feature_matching - 5.92051; equivariance_value - 0.40642; equivariance_jacobian - 0.68500; disc_gan - 0.44163
00000386) perceptual - 120.37906; gen_gan - 0.30279; feature_matching - 6.04799; equivariance_value - 0.42603; equivariance_jacobian - 0.70918; disc_gan - 0.43936
00000387) perceptual - 118.25008; gen_gan - 0.30529; feature_matching - 5.86290; equivariance_value - 0.42419; equivariance_jacobian - 0.69101; disc_gan - 0.43917
00000388) perceptual - 120.29325; gen_gan - 0.30430; feature_matching - 5.93439; equivariance_value - 0.40436; equivariance_jacobian - 0.65826; disc_gan - 0.44004
00000389) perceptual - 121.44642; gen_gan - 0.30442; feature_matching - 6.01899; equivariance_value - 0.43205; equivariance_jacobian - 0.69951; disc_gan - 0.43772
00000390) perceptual - 117.03256; gen_gan - 0.30470; feature_matching - 5.76583; equivariance_value - 0.43245; equivariance_jacobian - 0.70530; disc_gan - 0.43724
00000391) perceptual - 116.87733; gen_gan - 0.30490; feature_matching - 5.75377; equivariance_value - 0.39261; equivariance_jacobian - 0.67574; disc_gan - 0.43775
00000392) perceptual - 116.82700; gen_gan - 0.30321; feature_matching - 5.84343; equivariance_value - 0.39250; equivariance_jacobian - 0.65913; disc_gan - 0.43908
00000393) perceptual - 119.70998; gen_gan - 0.30501; feature_matching - 5.94386; equivariance_value - 0.40101; equivariance_jacobian - 0.67241; disc_gan - 0.43812
00000394) perceptual - 118.04505; gen_gan - 0.30325; feature_matching - 5.82719; equivariance_value - 0.39249; equivariance_jacobian - 0.67190; disc_gan - 0.43954
00000395) perceptual - 119.59117; gen_gan - 0.30213; feature_matching - 5.96280; equivariance_value - 0.43260; equivariance_jacobian - 0.70657; disc_gan - 0.44102
00000396) perceptual - 118.33055; gen_gan - 0.30542; feature_matching - 5.99825; equivariance_value - 0.40681; equivariance_jacobian - 0.68944; disc_gan - 0.43782
00000397) perceptual - 120.14671; gen_gan - 0.30591; feature_matching - 6.10027; equivariance_value - 0.43171; equivariance_jacobian - 0.69094; disc_gan - 0.43606
00000398) perceptual - 120.73415; gen_gan - 0.30609; feature_matching - 6.13901; equivariance_value - 0.40221; equivariance_jacobian - 0.65863; disc_gan - 0.43672
00000399) perceptual - 117.97564; gen_gan - 0.30460; feature_matching - 5.97362; equivariance_value - 0.39160; equivariance_jacobian - 0.68245; disc_gan - 0.43766
00000400) perceptual - 123.29574; gen_gan - 0.30365; feature_matching - 6.24209; equivariance_value - 0.39756; equivariance_jacobian - 0.66284; disc_gan - 0.43671
00000401) perceptual - 115.85740; gen_gan - 0.30316; feature_matching - 5.74745; equivariance_value - 0.39556; equivariance_jacobian - 0.63784; disc_gan - 0.43771
00000402) perceptual - 120.01917; gen_gan - 0.30472; feature_matching - 6.01468; equivariance_value - 0.39497; equivariance_jacobian - 0.67812; disc_gan - 0.43674
00000403) perceptual - 119.28143; gen_gan - 0.30394; feature_matching - 5.92896; equivariance_value - 0.42702; equivariance_jacobian - 0.63914; disc_gan - 0.43900
00000404) perceptual - 118.91923; gen_gan - 0.30444; feature_matching - 5.94154; equivariance_value - 0.41872; equivariance_jacobian - 0.67865; disc_gan - 0.43727
00000405) perceptual - 117.83136; gen_gan - 0.30391; feature_matching - 5.97495; equivariance_value - 0.39129; equivariance_jacobian - 0.65944; disc_gan - 0.43837
00000406) perceptual - 120.26597; gen_gan - 0.30392; feature_matching - 5.99394; equivariance_value - 0.41166; equivariance_jacobian - 0.68275; disc_gan - 0.43874
00000407) perceptual - 117.30889; gen_gan - 0.30590; feature_matching - 5.77860; equivariance_value - 0.41325; equivariance_jacobian - 0.67419; disc_gan - 0.43816
00000408) perceptual - 120.71500; gen_gan - 0.30629; feature_matching - 6.06536; equivariance_value - 0.43184; equivariance_jacobian - 0.68927; disc_gan - 0.43673
00000409) perceptual - 118.05021; gen_gan - 0.30558; feature_matching - 5.89219; equivariance_value - 0.41657; equivariance_jacobian - 0.69627; disc_gan - 0.43733
00000410) perceptual - 113.94438; gen_gan - 0.30702; feature_matching - 5.57805; equivariance_value - 0.39049; equivariance_jacobian - 0.65313; disc_gan - 0.43570
00000411) perceptual - 116.00268; gen_gan - 0.30661; feature_matching - 5.76274; equivariance_value - 0.41108; equivariance_jacobian - 0.70298; disc_gan - 0.43610
00000412) perceptual - 119.45020; gen_gan - 0.30640; feature_matching - 5.96406; equivariance_value - 0.38788; equivariance_jacobian - 0.64560; disc_gan - 0.43589
00000413) perceptual - 116.69543; gen_gan - 0.30216; feature_matching - 5.87497; equivariance_value - 0.41094; equivariance_jacobian - 0.70748; disc_gan - 0.43828
00000414) perceptual - 116.47462; gen_gan - 0.30693; feature_matching - 5.68774; equivariance_value - 0.43685; equivariance_jacobian - 0.70059; disc_gan - 0.43599
00000415) perceptual - 117.91850; gen_gan - 0.30284; feature_matching - 5.77246; equivariance_value - 0.40304; equivariance_jacobian - 0.69042; disc_gan - 0.43797
00000416) perceptual - 119.61749; gen_gan - 0.30737; feature_matching - 5.97813; equivariance_value - 0.40835; equivariance_jacobian - 0.69673; disc_gan - 0.43697
00000417) perceptual - 115.45105; gen_gan - 0.30920; feature_matching - 5.74183; equivariance_value - 0.39521; equivariance_jacobian - 0.71629; disc_gan - 0.43576
00000418) perceptual - 119.66295; gen_gan - 0.30734; feature_matching - 6.01476; equivariance_value - 0.38219; equivariance_jacobian - 0.68490; disc_gan - 0.43475
00000419) perceptual - 116.99928; gen_gan - 0.30570; feature_matching - 5.79934; equivariance_value - 0.41139; equivariance_jacobian - 0.67902; disc_gan - 0.43626
00000420) perceptual - 118.72797; gen_gan - 0.30812; feature_matching - 5.94637; equivariance_value - 0.41362; equivariance_jacobian - 0.67063; disc_gan - 0.43401
00000421) perceptual - 118.35646; gen_gan - 0.30886; feature_matching - 5.92800; equivariance_value - 0.38278; equivariance_jacobian - 0.65075; disc_gan - 0.43466
00000422) perceptual - 118.28064; gen_gan - 0.30527; feature_matching - 6.04110; equivariance_value - 0.38995; equivariance_jacobian - 0.67253; disc_gan - 0.43591
00000423) perceptual - 117.91440; gen_gan - 0.30823; feature_matching - 5.95377; equivariance_value - 0.38920; equivariance_jacobian - 0.63544; disc_gan - 0.43401
00000424) perceptual - 117.19416; gen_gan - 0.30780; feature_matching - 5.88952; equivariance_value - 0.42372; equivariance_jacobian - 0.63578; disc_gan - 0.43636
00000425) perceptual - 118.22221; gen_gan - 0.30960; feature_matching - 5.93109; equivariance_value - 0.40245; equivariance_jacobian - 0.66461; disc_gan - 0.43455
00000426) perceptual - 117.34058; gen_gan - 0.30867; feature_matching - 5.89242; equivariance_value - 0.39932; equivariance_jacobian - 0.66236; disc_gan - 0.43603
00000427) perceptual - 117.45667; gen_gan - 0.30931; feature_matching - 5.82469; equivariance_value - 0.38149; equivariance_jacobian - 0.68096; disc_gan - 0.43346
00000428) perceptual - 116.80759; gen_gan - 0.31182; feature_matching - 5.81560; equivariance_value - 0.40434; equivariance_jacobian - 0.70563; disc_gan - 0.43118
00000429) perceptual - 119.54375; gen_gan - 0.30684; feature_matching - 6.06591; equivariance_value - 0.38204; equivariance_jacobian - 0.66251; disc_gan - 0.43384
00000430) perceptual - 117.31941; gen_gan - 0.30893; feature_matching - 5.79345; equivariance_value - 0.42872; equivariance_jacobian - 0.67321; disc_gan - 0.43437
00000431) perceptual - 115.70985; gen_gan - 0.30890; feature_matching - 5.82493; equivariance_value - 0.37561; equivariance_jacobian - 0.67819; disc_gan - 0.43330
00000432) perceptual - 118.89110; gen_gan - 0.30813; feature_matching - 6.01532; equivariance_value - 0.38401; equivariance_jacobian - 0.65389; disc_gan - 0.43275
00000433) perceptual - 121.47788; gen_gan - 0.30672; feature_matching - 6.10534; equivariance_value - 0.40222; equivariance_jacobian - 0.67131; disc_gan - 0.43457
00000434) perceptual - 117.26422; gen_gan - 0.30937; feature_matching - 5.95893; equivariance_value - 0.36939; equivariance_jacobian - 0.64066; disc_gan - 0.43067
00000435) perceptual - 119.57660; gen_gan - 0.31423; feature_matching - 5.96571; equivariance_value - 0.36267; equivariance_jacobian - 0.62436; disc_gan - 0.43057
00000436) perceptual - 118.54550; gen_gan - 0.31036; feature_matching - 5.97720; equivariance_value - 0.41894; equivariance_jacobian - 0.69129; disc_gan - 0.43156
00000437) perceptual - 117.85310; gen_gan - 0.30764; feature_matching - 5.95787; equivariance_value - 0.40599; equivariance_jacobian - 0.71314; disc_gan - 0.43299
00000438) perceptual - 120.16277; gen_gan - 0.31125; feature_matching - 6.12289; equivariance_value - 0.37963; equivariance_jacobian - 0.65911; disc_gan - 0.43011
00000439) perceptual - 117.62802; gen_gan - 0.30645; feature_matching - 5.88956; equivariance_value - 0.40032; equivariance_jacobian - 0.68332; disc_gan - 0.43477
00000440) perceptual - 120.17007; gen_gan - 0.31280; feature_matching - 6.03683; equivariance_value - 0.38853; equivariance_jacobian - 0.67890; disc_gan - 0.43048
00000441) perceptual - 119.57481; gen_gan - 0.30560; feature_matching - 6.08269; equivariance_value - 0.38725; equivariance_jacobian - 0.67060; disc_gan - 0.43299
00000442) perceptual - 116.43360; gen_gan - 0.30975; feature_matching - 5.83994; equivariance_value - 0.38517; equivariance_jacobian - 0.64989; disc_gan - 0.43350
00000443) perceptual - 119.81638; gen_gan - 0.31049; feature_matching - 6.11899; equivariance_value - 0.40631; equivariance_jacobian - 0.70639; disc_gan - 0.43155
00000444) perceptual - 119.45309; gen_gan - 0.31025; feature_matching - 6.13962; equivariance_value - 0.40581; equivariance_jacobian - 0.65891; disc_gan - 0.43233
00000445) perceptual - 113.09646; gen_gan - 0.30854; feature_matching - 5.59633; equivariance_value - 0.40968; equivariance_jacobian - 0.67634; disc_gan - 0.43296
00000446) perceptual - 120.65053; gen_gan - 0.31048; feature_matching - 6.09323; equivariance_value - 0.39619; equivariance_jacobian - 0.64229; disc_gan - 0.43097
00000447) perceptual - 116.85605; gen_gan - 0.30800; feature_matching - 5.90685; equivariance_value - 0.42392; equivariance_jacobian - 0.70331; disc_gan - 0.43157
00000448) perceptual - 116.75196; gen_gan - 0.31250; feature_matching - 5.87223; equivariance_value - 0.42888; equivariance_jacobian - 0.70465; disc_gan - 0.42995
00000449) perceptual - 119.03757; gen_gan - 0.31327; feature_matching - 5.96961; equivariance_value - 0.39303; equivariance_jacobian - 0.68330; disc_gan - 0.43051
00000450) perceptual - 117.45336; gen_gan - 0.30939; feature_matching - 5.90724; equivariance_value - 0.41482; equivariance_jacobian - 0.72262; disc_gan - 0.43165
00000451) perceptual - 118.21024; gen_gan - 0.31235; feature_matching - 5.91285; equivariance_value - 0.38682; equivariance_jacobian - 0.69234; disc_gan - 0.42964
00000452) perceptual - 116.22435; gen_gan - 0.31072; feature_matching - 5.75476; equivariance_value - 0.40043; equivariance_jacobian - 0.70686; disc_gan - 0.42995
00000453) perceptual - 114.84483; gen_gan - 0.30995; feature_matching - 5.77319; equivariance_value - 0.39963; equivariance_jacobian - 0.69791; disc_gan - 0.43047
00000454) perceptual - 119.38369; gen_gan - 0.30951; feature_matching - 5.92855; equivariance_value - 0.37874; equivariance_jacobian - 0.68383; disc_gan - 0.43075
00000455) perceptual - 118.95914; gen_gan - 0.31299; feature_matching - 5.90883; equivariance_value - 0.41031; equivariance_jacobian - 0.66938; disc_gan - 0.42951
00000456) perceptual - 114.96628; gen_gan - 0.30860; feature_matching - 5.70270; equivariance_value - 0.37945; equivariance_jacobian - 0.67583; disc_gan - 0.43307
00000457) perceptual - 116.96709; gen_gan - 0.31289; feature_matching - 5.89348; equivariance_value - 0.37038; equivariance_jacobian - 0.66876; disc_gan - 0.42876
00000458) perceptual - 115.92885; gen_gan - 0.31229; feature_matching - 5.69690; equivariance_value - 0.38488; equivariance_jacobian - 0.67247; disc_gan - 0.42941
00000459) perceptual - 118.01115; gen_gan - 0.31575; feature_matching - 5.98078; equivariance_value - 0.36882; equivariance_jacobian - 0.66713; disc_gan - 0.42673
00000460) perceptual - 116.28635; gen_gan - 0.31296; feature_matching - 5.86639; equivariance_value - 0.37023; equivariance_jacobian - 0.62175; disc_gan - 0.42884
00000461) perceptual - 119.58984; gen_gan - 0.31231; feature_matching - 6.01661; equivariance_value - 0.40862; equivariance_jacobian - 0.67812; disc_gan - 0.42894
00000462) perceptual - 118.31055; gen_gan - 0.31320; feature_matching - 5.94297; equivariance_value - 0.39984; equivariance_jacobian - 0.71246; disc_gan - 0.42806
00000463) perceptual - 117.58814; gen_gan - 0.31419; feature_matching - 5.84706; equivariance_value - 0.42400; equivariance_jacobian - 0.71155; disc_gan - 0.42775
00000464) perceptual - 119.45596; gen_gan - 0.31173; feature_matching - 6.07618; equivariance_value - 0.39751; equivariance_jacobian - 0.65196; disc_gan - 0.42866
00000465) perceptual - 116.92081; gen_gan - 0.31555; feature_matching - 5.81961; equivariance_value - 0.41052; equivariance_jacobian - 0.68654; disc_gan - 0.42743
00000466) perceptual - 117.89320; gen_gan - 0.31255; feature_matching - 5.92369; equivariance_value - 0.39061; equivariance_jacobian - 0.67557; disc_gan - 0.42773
00000467) perceptual - 117.89252; gen_gan - 0.31358; feature_matching - 5.89520; equivariance_value - 0.39586; equivariance_jacobian - 0.66750; disc_gan - 0.42577
00000468) perceptual - 115.93355; gen_gan - 0.31267; feature_matching - 5.79572; equivariance_value - 0.40078; equivariance_jacobian - 0.64509; disc_gan - 0.42846
00000469) perceptual - 116.54279; gen_gan - 0.31336; feature_matching - 5.81056; equivariance_value - 0.41881; equivariance_jacobian - 0.65565; disc_gan - 0.42649
00000470) perceptual - 118.57967; gen_gan - 0.31542; feature_matching - 5.95130; equivariance_value - 0.37544; equivariance_jacobian - 0.64287; disc_gan - 0.42761
00000471) perceptual - 120.55656; gen_gan - 0.31311; feature_matching - 6.14995; equivariance_value - 0.37908; equivariance_jacobian - 0.64024; disc_gan - 0.42637
00000472) perceptual - 118.38991; gen_gan - 0.31477; feature_matching - 5.99572; equivariance_value - 0.40262; equivariance_jacobian - 0.68289; disc_gan - 0.42720
00000473) perceptual - 118.66000; gen_gan - 0.31568; feature_matching - 5.95868; equivariance_value - 0.39218; equivariance_jacobian - 0.66950; disc_gan - 0.42678
00000474) perceptual - 116.27932; gen_gan - 0.31440; feature_matching - 5.88874; equivariance_value - 0.42530; equivariance_jacobian - 0.67752; disc_gan - 0.42726
00000475) perceptual - 118.42975; gen_gan - 0.31356; feature_matching - 6.00937; equivariance_value - 0.37241; equivariance_jacobian - 0.64583; disc_gan - 0.42730
00000476) perceptual - 117.99422; gen_gan - 0.31568; feature_matching - 6.05666; equivariance_value - 0.42138; equivariance_jacobian - 0.69568; disc_gan - 0.42731
00000477) perceptual - 116.72590; gen_gan - 0.31386; feature_matching - 5.80941; equivariance_value - 0.39628; equivariance_jacobian - 0.63718; disc_gan - 0.42739
00000478) perceptual - 117.52226; gen_gan - 0.31700; feature_matching - 5.95146; equivariance_value - 0.41596; equivariance_jacobian - 0.70959; disc_gan - 0.42605
00000479) perceptual - 120.66025; gen_gan - 0.31309; feature_matching - 6.00164; equivariance_value - 0.43845; equivariance_jacobian - 0.69767; disc_gan - 0.42791
00000480) perceptual - 114.29539; gen_gan - 0.31411; feature_matching - 5.69690; equivariance_value - 0.37729; equivariance_jacobian - 0.66800; disc_gan - 0.42677
00000481) perceptual - 117.42066; gen_gan - 0.31393; feature_matching - 5.90067; equivariance_value - 0.39205; equivariance_jacobian - 0.68165; disc_gan - 0.42766
00000482) perceptual - 116.96507; gen_gan - 0.31530; feature_matching - 5.90526; equivariance_value - 0.41429; equivariance_jacobian - 0.67350; disc_gan - 0.42548
00000483) perceptual - 113.53099; gen_gan - 0.31259; feature_matching - 5.65127; equivariance_value - 0.42471; equivariance_jacobian - 0.68184; disc_gan - 0.42748
00000484) perceptual - 119.40233; gen_gan - 0.31380; feature_matching - 6.09223; equivariance_value - 0.42909; equivariance_jacobian - 0.69448; disc_gan - 0.42502
00000485) perceptual - 117.89557; gen_gan - 0.31503; feature_matching - 5.94210; equivariance_value - 0.39591; equivariance_jacobian - 0.66764; disc_gan - 0.42698
00000486) perceptual - 117.88083; gen_gan - 0.31405; feature_matching - 5.84375; equivariance_value - 0.39109; equivariance_jacobian - 0.65966; disc_gan - 0.42680
00000487) perceptual - 117.03668; gen_gan - 0.31822; feature_matching - 5.98354; equivariance_value - 0.38656; equivariance_jacobian - 0.66630; disc_gan - 0.42268
00000488) perceptual - 116.58670; gen_gan - 0.32137; feature_matching - 5.84694; equivariance_value - 0.41031; equivariance_jacobian - 0.66187; disc_gan - 0.42267
00000489) perceptual - 117.64989; gen_gan - 0.31898; feature_matching - 5.85039; equivariance_value - 0.39698; equivariance_jacobian - 0.69911; disc_gan - 0.42363
00000490) perceptual - 118.68739; gen_gan - 0.31674; feature_matching - 6.07223; equivariance_value - 0.36254; equivariance_jacobian - 0.64502; disc_gan - 0.42251
00000491) perceptual - 119.86590; gen_gan - 0.31995; feature_matching - 6.10184; equivariance_value - 0.40871; equivariance_jacobian - 0.68163; disc_gan - 0.42136
00000492) perceptual - 119.58650; gen_gan - 0.31947; feature_matching - 6.04835; equivariance_value - 0.41049; equivariance_jacobian - 0.67550; disc_gan - 0.42265
00000493) perceptual - 114.49110; gen_gan - 0.31646; feature_matching - 5.81138; equivariance_value - 0.37853; equivariance_jacobian - 0.66754; disc_gan - 0.42393
00000494) perceptual - 120.65011; gen_gan - 0.31753; feature_matching - 6.17879; equivariance_value - 0.42855; equivariance_jacobian - 0.65676; disc_gan - 0.42191
00000495) perceptual - 115.07482; gen_gan - 0.31622; feature_matching - 5.78701; equivariance_value - 0.40510; equivariance_jacobian - 0.69396; disc_gan - 0.42375
00000496) perceptual - 116.63746; gen_gan - 0.31964; feature_matching - 5.92446; equivariance_value - 0.40958; equivariance_jacobian - 0.65234; disc_gan - 0.42135
00000497) perceptual - 119.15767; gen_gan - 0.31988; feature_matching - 6.08636; equivariance_value - 0.40317; equivariance_jacobian - 0.70488; disc_gan - 0.42137
00000498) perceptual - 116.94368; gen_gan - 0.31983; feature_matching - 5.97508; equivariance_value - 0.39631; equivariance_jacobian - 0.68321; disc_gan - 0.42152
00000499) perceptual - 116.15355; gen_gan - 0.31926; feature_matching - 5.82362; equivariance_value - 0.41950; equivariance_jacobian - 0.66240; disc_gan - 0.41910
00000500) perceptual - 118.60299; gen_gan - 0.31797; feature_matching - 6.01598; equivariance_value - 0.39461; equivariance_jacobian - 0.66656; disc_gan - 0.42349
00000501) perceptual - 116.97639; gen_gan - 0.32416; feature_matching - 5.88492; equivariance_value - 0.40589; equivariance_jacobian - 0.68101; disc_gan - 0.41985
00000502) perceptual - 117.54584; gen_gan - 0.31823; feature_matching - 5.94948; equivariance_value - 0.37856; equivariance_jacobian - 0.64625; disc_gan - 0.42204
00000503) perceptual - 118.12868; gen_gan - 0.31938; feature_matching - 6.01559; equivariance_value - 0.37079; equivariance_jacobian - 0.65349; disc_gan - 0.42073
00000504) perceptual - 112.15277; gen_gan - 0.32086; feature_matching - 5.63053; equivariance_value - 0.39139; equivariance_jacobian - 0.67111; disc_gan - 0.42095
00000505) perceptual - 121.44691; gen_gan - 0.32296; feature_matching - 6.25836; equivariance_value - 0.38261; equivariance_jacobian - 0.66064; disc_gan - 0.41869
00000506) perceptual - 114.99703; gen_gan - 0.31771; feature_matching - 5.84023; equivariance_value - 0.39781; equivariance_jacobian - 0.67335; disc_gan - 0.42065
00000507) perceptual - 119.19423; gen_gan - 0.32313; feature_matching - 6.11145; equivariance_value - 0.39378; equivariance_jacobian - 0.65788; disc_gan - 0.41848
00000508) perceptual - 118.72111; gen_gan - 0.31990; feature_matching - 5.97557; equivariance_value - 0.39926; equivariance_jacobian - 0.67563; disc_gan - 0.41800
00000509) perceptual - 118.06289; gen_gan - 0.31571; feature_matching - 5.92795; equivariance_value - 0.36875; equivariance_jacobian - 0.64221; disc_gan - 0.42161
00000510) perceptual - 117.90975; gen_gan - 0.32163; feature_matching - 5.95177; equivariance_value - 0.41849; equivariance_jacobian - 0.70502; disc_gan - 0.41806
00000511) perceptual - 115.61734; gen_gan - 0.31981; feature_matching - 5.79697; equivariance_value - 0.37653; equivariance_jacobian - 0.63510; disc_gan - 0.42091
00000512) perceptual - 115.91792; gen_gan - 0.32211; feature_matching - 5.86922; equivariance_value - 0.38286; equivariance_jacobian - 0.67192; disc_gan - 0.41962
00000513) perceptual - 113.71227; gen_gan - 0.32202; feature_matching - 5.68681; equivariance_value - 0.39362; equivariance_jacobian - 0.63923; disc_gan - 0.41795
00000514) perceptual - 116.59553; gen_gan - 0.32235; feature_matching - 5.89229; equivariance_value - 0.37065; equivariance_jacobian - 0.65644; disc_gan - 0.41764
00000515) perceptual - 117.84439; gen_gan - 0.32328; feature_matching - 5.97442; equivariance_value - 0.40379; equivariance_jacobian - 0.64439; disc_gan - 0.41870
00000516) perceptual - 119.63887; gen_gan - 0.32089; feature_matching - 6.09011; equivariance_value - 0.37994; equivariance_jacobian - 0.64303; disc_gan - 0.41882
00000517) perceptual - 117.80117; gen_gan - 0.32294; feature_matching - 6.02805; equivariance_value - 0.39188; equivariance_jacobian - 0.68666; disc_gan - 0.41734
00000518) perceptual - 116.88554; gen_gan - 0.32530; feature_matching - 5.93862; equivariance_value - 0.42759; equivariance_jacobian - 0.68624; disc_gan - 0.41810
00000519) perceptual - 118.79789; gen_gan - 0.31807; feature_matching - 6.10590; equivariance_value - 0.41154; equivariance_jacobian - 0.68278; disc_gan - 0.42026
00000520) perceptual - 116.86096; gen_gan - 0.32537; feature_matching - 5.95327; equivariance_value - 0.41929; equivariance_jacobian - 0.68735; disc_gan - 0.41593
00000521) perceptual - 119.11623; gen_gan - 0.32298; feature_matching - 6.05297; equivariance_value - 0.37650; equivariance_jacobian - 0.62895; disc_gan - 0.41735
