00000099) perceptual - 179.22693; gen_gan - 0.81137; feature_matching - 5.82724; equivariance_value - 1.10062; equivariance_jacobian - 1.04242; disc_gan - 0.90839
00000829) perceptual - 94.92020; gen_gan - 0.48199; feature_matching - 2.86969; equivariance_value - 0.50489; equivariance_jacobian - 0.65959; disc_gan - 0.28399
00000830) perceptual - 94.05054; gen_gan - 0.49227; feature_matching - 2.85822; equivariance_value - 0.49952; equivariance_jacobian - 0.65742; disc_gan - 0.28293
00000831) perceptual - 95.53027; gen_gan - 0.48134; feature_matching - 2.92374; equivariance_value - 0.51378; equivariance_jacobian - 0.66798; disc_gan - 0.28708
00000832) perceptual - 94.07184; gen_gan - 0.48786; feature_matching - 2.84390; equivariance_value - 0.51181; equivariance_jacobian - 0.66076; disc_gan - 0.28032
00000833) perceptual - 94.55557; gen_gan - 0.47936; feature_matching - 2.83998; equivariance_value - 0.50711; equivariance_jacobian - 0.67370; disc_gan - 0.28613
00000834) perceptual - 93.46989; gen_gan - 0.47945; feature_matching - 2.81452; equivariance_value - 0.51986; equivariance_jacobian - 0.66936; disc_gan - 0.29396
00000835) perceptual - 95.59945; gen_gan - 0.49233; feature_matching - 2.91052; equivariance_value - 0.49826; equivariance_jacobian - 0.65250; disc_gan - 0.27779
00000836) perceptual - 94.87368; gen_gan - 0.47962; feature_matching - 2.90633; equivariance_value - 0.52367; equivariance_jacobian - 0.69007; disc_gan - 0.28674
00000837) perceptual - 93.33908; gen_gan - 0.48346; feature_matching - 2.83714; equivariance_value - 0.50094; equivariance_jacobian - 0.66776; disc_gan - 0.28694
00000838) perceptual - 94.37616; gen_gan - 0.48449; feature_matching - 2.86307; equivariance_value - 0.51234; equivariance_jacobian - 0.66598; disc_gan - 0.28410
00000839) perceptual - 93.80788; gen_gan - 0.49271; feature_matching - 2.87234; equivariance_value - 0.52772; equivariance_jacobian - 0.68386; disc_gan - 0.28493
00000840) perceptual - 93.25253; gen_gan - 0.48775; feature_matching - 2.84639; equivariance_value - 0.49397; equivariance_jacobian - 0.66085; disc_gan - 0.28282
00000841) perceptual - 95.27746; gen_gan - 0.48048; feature_matching - 2.90249; equivariance_value - 0.52015; equivariance_jacobian - 0.66845; disc_gan - 0.28699
00000842) perceptual - 94.87968; gen_gan - 0.47987; feature_matching - 2.87573; equivariance_value - 0.50296; equivariance_jacobian - 0.67056; disc_gan - 0.28935
00000843) perceptual - 94.14890; gen_gan - 0.48838; feature_matching - 2.84756; equivariance_value - 0.51424; equivariance_jacobian - 0.67082; disc_gan - 0.28450
00000844) perceptual - 92.17976; gen_gan - 0.48041; feature_matching - 2.78432; equivariance_value - 0.51072; equivariance_jacobian - 0.66863; disc_gan - 0.28840
00000845) perceptual - 95.10442; gen_gan - 0.47988; feature_matching - 2.84122; equivariance_value - 0.50451; equivariance_jacobian - 0.66295; disc_gan - 0.28880
00000846) perceptual - 93.34104; gen_gan - 0.48108; feature_matching - 2.82480; equivariance_value - 0.48748; equivariance_jacobian - 0.65505; disc_gan - 0.29100
00000847) perceptual - 94.57355; gen_gan - 0.48416; feature_matching - 2.87151; equivariance_value - 0.51452; equivariance_jacobian - 0.65963; disc_gan - 0.28511
00000848) perceptual - 94.37508; gen_gan - 0.48316; feature_matching - 2.85977; equivariance_value - 0.48677; equivariance_jacobian - 0.65520; disc_gan - 0.28700
00000849) perceptual - 93.07812; gen_gan - 0.48547; feature_matching - 2.85959; equivariance_value - 0.51640; equivariance_jacobian - 0.66718; disc_gan - 0.28593
00000850) perceptual - 93.95417; gen_gan - 0.48159; feature_matching - 2.81348; equivariance_value - 0.52772; equivariance_jacobian - 0.67981; disc_gan - 0.29011
00000851) perceptual - 94.18084; gen_gan - 0.48826; feature_matching - 2.87652; equivariance_value - 0.51727; equivariance_jacobian - 0.65563; disc_gan - 0.28691
00000852) perceptual - 93.23152; gen_gan - 0.48220; feature_matching - 2.82881; equivariance_value - 0.52231; equivariance_jacobian - 0.67528; disc_gan - 0.29007
00000853) perceptual - 94.32474; gen_gan - 0.48127; feature_matching - 2.88000; equivariance_value - 0.49392; equivariance_jacobian - 0.66021; disc_gan - 0.28861
00000854) perceptual - 94.36256; gen_gan - 0.48776; feature_matching - 2.86480; equivariance_value - 0.50375; equivariance_jacobian - 0.65248; disc_gan - 0.28227
00000855) perceptual - 94.98112; gen_gan - 0.49344; feature_matching - 2.91941; equivariance_value - 0.52389; equivariance_jacobian - 0.66750; disc_gan - 0.28049
00000856) perceptual - 94.78017; gen_gan - 0.48325; feature_matching - 2.87677; equivariance_value - 0.51135; equivariance_jacobian - 0.66212; disc_gan - 0.28719
00000857) perceptual - 93.53185; gen_gan - 0.48553; feature_matching - 2.84047; equivariance_value - 0.51728; equivariance_jacobian - 0.66756; disc_gan - 0.28306
00000858) perceptual - 94.45553; gen_gan - 0.48478; feature_matching - 2.85914; equivariance_value - 0.49631; equivariance_jacobian - 0.66469; disc_gan - 0.28423
00000859) perceptual - 95.88378; gen_gan - 0.49256; feature_matching - 2.92785; equivariance_value - 0.51390; equivariance_jacobian - 0.66909; disc_gan - 0.27820
00000860) perceptual - 95.88659; gen_gan - 0.48470; feature_matching - 2.92722; equivariance_value - 0.49759; equivariance_jacobian - 0.66407; disc_gan - 0.28558
00000861) perceptual - 96.02134; gen_gan - 0.49189; feature_matching - 2.92469; equivariance_value - 0.50360; equivariance_jacobian - 0.66142; disc_gan - 0.28078
00000862) perceptual - 93.26203; gen_gan - 0.49271; feature_matching - 2.83843; equivariance_value - 0.51624; equivariance_jacobian - 0.65049; disc_gan - 0.28669
00000863) perceptual - 92.01829; gen_gan - 0.48113; feature_matching - 2.77199; equivariance_value - 0.51619; equivariance_jacobian - 0.66999; disc_gan - 0.29199
00000864) perceptual - 93.84658; gen_gan - 0.48667; feature_matching - 2.86429; equivariance_value - 0.52272; equivariance_jacobian - 0.67886; disc_gan - 0.28419
00000865) perceptual - 92.78541; gen_gan - 0.48435; feature_matching - 2.82995; equivariance_value - 0.50974; equivariance_jacobian - 0.65786; disc_gan - 0.28914
00000866) perceptual - 94.14155; gen_gan - 0.48959; feature_matching - 2.86689; equivariance_value - 0.49121; equivariance_jacobian - 0.65435; disc_gan - 0.28513
00000867) perceptual - 93.86591; gen_gan - 0.48982; feature_matching - 2.87894; equivariance_value - 0.51907; equivariance_jacobian - 0.68621; disc_gan - 0.28611
00000868) perceptual - 95.37452; gen_gan - 0.48920; feature_matching - 2.89385; equivariance_value - 0.51611; equivariance_jacobian - 0.66800; disc_gan - 0.28361
00000869) perceptual - 92.91151; gen_gan - 0.47719; feature_matching - 2.81185; equivariance_value - 0.51072; equivariance_jacobian - 0.65517; disc_gan - 0.29219
00000870) perceptual - 94.03611; gen_gan - 0.48907; feature_matching - 2.83648; equivariance_value - 0.49996; equivariance_jacobian - 0.65267; disc_gan - 0.27967
00000871) perceptual - 94.88099; gen_gan - 0.49315; feature_matching - 2.90557; equivariance_value - 0.51083; equivariance_jacobian - 0.66367; disc_gan - 0.28259
00000872) perceptual - 94.26256; gen_gan - 0.49288; feature_matching - 2.86365; equivariance_value - 0.51638; equivariance_jacobian - 0.66656; disc_gan - 0.28227
00000873) perceptual - 94.58881; gen_gan - 0.49207; feature_matching - 2.86302; equivariance_value - 0.50372; equivariance_jacobian - 0.66411; disc_gan - 0.28234
00000874) perceptual - 93.44172; gen_gan - 0.49022; feature_matching - 2.84635; equivariance_value - 0.49793; equivariance_jacobian - 0.66442; disc_gan - 0.28094
00000875) perceptual - 93.45190; gen_gan - 0.48687; feature_matching - 2.85096; equivariance_value - 0.50039; equivariance_jacobian - 0.64055; disc_gan - 0.28590
00000876) perceptual - 91.54413; gen_gan - 0.48993; feature_matching - 2.77280; equivariance_value - 0.49529; equivariance_jacobian - 0.65782; disc_gan - 0.28272
00000877) perceptual - 95.70338; gen_gan - 0.48662; feature_matching - 2.93511; equivariance_value - 0.51850; equivariance_jacobian - 0.66484; disc_gan - 0.28570
00000878) perceptual - 95.77729; gen_gan - 0.49261; feature_matching - 2.91514; equivariance_value - 0.51189; equivariance_jacobian - 0.66928; disc_gan - 0.28083
00000879) perceptual - 92.67239; gen_gan - 0.48829; feature_matching - 2.80617; equivariance_value - 0.50453; equivariance_jacobian - 0.65845; disc_gan - 0.28189
00000880) perceptual - 94.50917; gen_gan - 0.49293; feature_matching - 2.87221; equivariance_value - 0.50616; equivariance_jacobian - 0.67923; disc_gan - 0.27709
00000881) perceptual - 93.13974; gen_gan - 0.49093; feature_matching - 2.84981; equivariance_value - 0.53345; equivariance_jacobian - 0.67013; disc_gan - 0.28248
00000882) perceptual - 93.95629; gen_gan - 0.48583; feature_matching - 2.84091; equivariance_value - 0.50908; equivariance_jacobian - 0.65780; disc_gan - 0.28235
00000883) perceptual - 94.68064; gen_gan - 0.49741; feature_matching - 2.89794; equivariance_value - 0.50864; equivariance_jacobian - 0.65991; disc_gan - 0.27313
00000884) perceptual - 93.66059; gen_gan - 0.48715; feature_matching - 2.83224; equivariance_value - 0.50230; equivariance_jacobian - 0.64849; disc_gan - 0.28064
00000885) perceptual - 93.63646; gen_gan - 0.49151; feature_matching - 2.83789; equivariance_value - 0.51855; equivariance_jacobian - 0.67765; disc_gan - 0.28013
00000886) perceptual - 92.86083; gen_gan - 0.49490; feature_matching - 2.86455; equivariance_value - 0.49845; equivariance_jacobian - 0.66299; disc_gan - 0.28205
00000887) perceptual - 93.40451; gen_gan - 0.48682; feature_matching - 2.83380; equivariance_value - 0.52292; equivariance_jacobian - 0.67029; disc_gan - 0.28315
00000888) perceptual - 93.08398; gen_gan - 0.48196; feature_matching - 2.80522; equivariance_value - 0.49396; equivariance_jacobian - 0.65243; disc_gan - 0.28970
00000889) perceptual - 93.84687; gen_gan - 0.49046; feature_matching - 2.85354; equivariance_value - 0.50786; equivariance_jacobian - 0.66071; disc_gan - 0.27319
00000890) perceptual - 94.32602; gen_gan - 0.48976; feature_matching - 2.87053; equivariance_value - 0.52590; equivariance_jacobian - 0.67626; disc_gan - 0.28328
00000891) perceptual - 93.43759; gen_gan - 0.49739; feature_matching - 2.86172; equivariance_value - 0.49291; equivariance_jacobian - 0.65660; disc_gan - 0.27821
00000892) perceptual - 93.47531; gen_gan - 0.48746; feature_matching - 2.83936; equivariance_value - 0.49684; equivariance_jacobian - 0.65395; disc_gan - 0.28230
00000893) perceptual - 95.63248; gen_gan - 0.49266; feature_matching - 2.91042; equivariance_value - 0.50933; equivariance_jacobian - 0.65696; disc_gan - 0.27693
00000894) perceptual - 91.99751; gen_gan - 0.48069; feature_matching - 2.79529; equivariance_value - 0.51667; equivariance_jacobian - 0.67193; disc_gan - 0.28849
00000895) perceptual - 93.48402; gen_gan - 0.49431; feature_matching - 2.82682; equivariance_value - 0.50530; equivariance_jacobian - 0.65906; disc_gan - 0.27989
00000896) perceptual - 93.65686; gen_gan - 0.48840; feature_matching - 2.86115; equivariance_value - 0.51461; equivariance_jacobian - 0.67539; disc_gan - 0.28404
00000897) perceptual - 93.96772; gen_gan - 0.48892; feature_matching - 2.86019; equivariance_value - 0.49780; equivariance_jacobian - 0.64833; disc_gan - 0.27995
00000898) perceptual - 93.29472; gen_gan - 0.48910; feature_matching - 2.84592; equivariance_value - 0.50202; equivariance_jacobian - 0.65476; disc_gan - 0.28292
00000899) perceptual - 93.14632; gen_gan - 0.48924; feature_matching - 2.81363; equivariance_value - 0.49064; equivariance_jacobian - 0.64908; disc_gan - 0.28368
00000900) perceptual - 93.80946; gen_gan - 0.49971; feature_matching - 2.86856; equivariance_value - 0.49547; equivariance_jacobian - 0.65563; disc_gan - 0.27599
00000901) perceptual - 95.57319; gen_gan - 0.49677; feature_matching - 2.93090; equivariance_value - 0.49310; equivariance_jacobian - 0.65611; disc_gan - 0.27751
00000902) perceptual - 93.81721; gen_gan - 0.49453; feature_matching - 2.85005; equivariance_value - 0.49241; equivariance_jacobian - 0.66214; disc_gan - 0.28181
00000903) perceptual - 93.04783; gen_gan - 0.49214; feature_matching - 2.84419; equivariance_value - 0.52402; equivariance_jacobian - 0.68019; disc_gan - 0.27580
00000904) perceptual - 92.19702; gen_gan - 0.49287; feature_matching - 2.83847; equivariance_value - 0.49326; equivariance_jacobian - 0.65123; disc_gan - 0.27777
00000905) perceptual - 94.43303; gen_gan - 0.49409; feature_matching - 2.91423; equivariance_value - 0.50610; equivariance_jacobian - 0.66384; disc_gan - 0.28230
00000906) perceptual - 93.19211; gen_gan - 0.48821; feature_matching - 2.82645; equivariance_value - 0.52455; equivariance_jacobian - 0.66730; disc_gan - 0.29103
00000907) perceptual - 92.81190; gen_gan - 0.48619; feature_matching - 2.78735; equivariance_value - 0.50882; equivariance_jacobian - 0.66436; disc_gan - 0.28691
00000908) perceptual - 92.91443; gen_gan - 0.49047; feature_matching - 2.80967; equivariance_value - 0.49975; equivariance_jacobian - 0.66332; disc_gan - 0.28287
00000909) perceptual - 94.83417; gen_gan - 0.49137; feature_matching - 2.89595; equivariance_value - 0.51658; equivariance_jacobian - 0.66827; disc_gan - 0.27713
00000910) perceptual - 95.72702; gen_gan - 0.49196; feature_matching - 2.88421; equivariance_value - 0.49792; equivariance_jacobian - 0.66471; disc_gan - 0.27765
00000911) perceptual - 94.97363; gen_gan - 0.49802; feature_matching - 2.88837; equivariance_value - 0.49528; equivariance_jacobian - 0.66587; disc_gan - 0.28037
00000912) perceptual - 92.56275; gen_gan - 0.49206; feature_matching - 2.84133; equivariance_value - 0.48780; equivariance_jacobian - 0.65839; disc_gan - 0.28256
00000913) perceptual - 93.87431; gen_gan - 0.49091; feature_matching - 2.85683; equivariance_value - 0.47777; equivariance_jacobian - 0.65298; disc_gan - 0.28137
00000914) perceptual - 93.63199; gen_gan - 0.49479; feature_matching - 2.83114; equivariance_value - 0.51371; equivariance_jacobian - 0.66819; disc_gan - 0.28046
00000915) perceptual - 92.93383; gen_gan - 0.48692; feature_matching - 2.83288; equivariance_value - 0.48819; equivariance_jacobian - 0.65803; disc_gan - 0.28005
00000916) perceptual - 93.11710; gen_gan - 0.49941; feature_matching - 2.87443; equivariance_value - 0.51666; equivariance_jacobian - 0.67122; disc_gan - 0.27626
00000917) perceptual - 93.10855; gen_gan - 0.49235; feature_matching - 2.84890; equivariance_value - 0.52499; equivariance_jacobian - 0.66890; disc_gan - 0.28175
00000918) perceptual - 93.79304; gen_gan - 0.50316; feature_matching - 2.87197; equivariance_value - 0.49226; equivariance_jacobian - 0.65259; disc_gan - 0.27468
00000919) perceptual - 91.80560; gen_gan - 0.48185; feature_matching - 2.79642; equivariance_value - 0.49116; equivariance_jacobian - 0.64924; disc_gan - 0.28595
00000920) perceptual - 92.72667; gen_gan - 0.49456; feature_matching - 2.82417; equivariance_value - 0.49737; equivariance_jacobian - 0.66108; disc_gan - 0.27689
00000921) perceptual - 93.66292; gen_gan - 0.50106; feature_matching - 2.86604; equivariance_value - 0.50920; equivariance_jacobian - 0.66994; disc_gan - 0.27796
00000922) perceptual - 94.60869; gen_gan - 0.49699; feature_matching - 2.88283; equivariance_value - 0.49963; equivariance_jacobian - 0.66509; disc_gan - 0.27624
00000923) perceptual - 92.99432; gen_gan - 0.49664; feature_matching - 2.83608; equivariance_value - 0.48887; equivariance_jacobian - 0.66293; disc_gan - 0.27679
00000924) perceptual - 92.13969; gen_gan - 0.49219; feature_matching - 2.80048; equivariance_value - 0.52413; equivariance_jacobian - 0.67101; disc_gan - 0.28592
00000925) perceptual - 93.48099; gen_gan - 0.49986; feature_matching - 2.85145; equivariance_value - 0.49483; equivariance_jacobian - 0.66238; disc_gan - 0.27764
00000926) perceptual - 92.21709; gen_gan - 0.49345; feature_matching - 2.82532; equivariance_value - 0.47522; equivariance_jacobian - 0.64823; disc_gan - 0.28499
00000927) perceptual - 93.25436; gen_gan - 0.49485; feature_matching - 2.83005; equivariance_value - 0.51217; equivariance_jacobian - 0.66657; disc_gan - 0.28115
00000928) perceptual - 94.42792; gen_gan - 0.49599; feature_matching - 2.87763; equivariance_value - 0.47596; equivariance_jacobian - 0.64252; disc_gan - 0.27654
00000929) perceptual - 93.80099; gen_gan - 0.49576; feature_matching - 2.86972; equivariance_value - 0.50264; equivariance_jacobian - 0.68255; disc_gan - 0.27924
00000930) perceptual - 92.48247; gen_gan - 0.49947; feature_matching - 2.80708; equivariance_value - 0.49313; equivariance_jacobian - 0.66351; disc_gan - 0.27893
00000931) perceptual - 92.48509; gen_gan - 0.49300; feature_matching - 2.84928; equivariance_value - 0.52857; equivariance_jacobian - 0.68442; disc_gan - 0.28170
00000932) perceptual - 92.82104; gen_gan - 0.49451; feature_matching - 2.82371; equivariance_value - 0.49685; equivariance_jacobian - 0.67241; disc_gan - 0.27785
00000933) perceptual - 90.59938; gen_gan - 0.49377; feature_matching - 2.77011; equivariance_value - 0.50300; equivariance_jacobian - 0.65138; disc_gan - 0.28080
00000934) perceptual - 91.90810; gen_gan - 0.50347; feature_matching - 2.80952; equivariance_value - 0.49550; equivariance_jacobian - 0.64590; disc_gan - 0.27677
00000935) perceptual - 92.12572; gen_gan - 0.49275; feature_matching - 2.80876; equivariance_value - 0.50694; equivariance_jacobian - 0.67606; disc_gan - 0.27849
00000936) perceptual - 93.22630; gen_gan - 0.49264; feature_matching - 2.84686; equivariance_value - 0.48892; equivariance_jacobian - 0.66582; disc_gan - 0.28080
00000937) perceptual - 93.82727; gen_gan - 0.49965; feature_matching - 2.86477; equivariance_value - 0.49657; equivariance_jacobian - 0.66340; disc_gan - 0.27656
00000938) perceptual - 94.77720; gen_gan - 0.49351; feature_matching - 2.90744; equivariance_value - 0.49003; equivariance_jacobian - 0.64971; disc_gan - 0.27680
00000939) perceptual - 93.04563; gen_gan - 0.49419; feature_matching - 2.83758; equivariance_value - 0.49523; equivariance_jacobian - 0.66056; disc_gan - 0.27914
00000940) perceptual - 91.99577; gen_gan - 0.49573; feature_matching - 2.81871; equivariance_value - 0.48996; equivariance_jacobian - 0.65624; disc_gan - 0.27514
00000941) perceptual - 92.84582; gen_gan - 0.49338; feature_matching - 2.80404; equivariance_value - 0.50432; equivariance_jacobian - 0.67097; disc_gan - 0.27910
00000942) perceptual - 92.83610; gen_gan - 0.49278; feature_matching - 2.83714; equivariance_value - 0.50051; equivariance_jacobian - 0.64550; disc_gan - 0.28227
00000943) perceptual - 93.57086; gen_gan - 0.49916; feature_matching - 2.82979; equivariance_value - 0.47772; equivariance_jacobian - 0.65588; disc_gan - 0.27452
00000944) perceptual - 94.31585; gen_gan - 0.49891; feature_matching - 2.90244; equivariance_value - 0.51517; equivariance_jacobian - 0.67169; disc_gan - 0.27251
00000945) perceptual - 91.81130; gen_gan - 0.49461; feature_matching - 2.78611; equivariance_value - 0.49104; equivariance_jacobian - 0.66437; disc_gan - 0.27999
00000946) perceptual - 92.31924; gen_gan - 0.49379; feature_matching - 2.86106; equivariance_value - 0.48416; equivariance_jacobian - 0.65135; disc_gan - 0.27768
00000947) perceptual - 92.64271; gen_gan - 0.50108; feature_matching - 2.86114; equivariance_value - 0.48907; equivariance_jacobian - 0.65260; disc_gan - 0.27860
00000948) perceptual - 92.46929; gen_gan - 0.49151; feature_matching - 2.83340; equivariance_value - 0.50015; equivariance_jacobian - 0.65759; disc_gan - 0.27823
00000949) perceptual - 93.85826; gen_gan - 0.49520; feature_matching - 2.88422; equivariance_value - 0.50833; equivariance_jacobian - 0.66645; disc_gan - 0.28344
00000950) perceptual - 94.02676; gen_gan - 0.49717; feature_matching - 2.84602; equivariance_value - 0.49328; equivariance_jacobian - 0.66076; disc_gan - 0.27812
00000951) perceptual - 93.16087; gen_gan - 0.50498; feature_matching - 2.85449; equivariance_value - 0.49282; equivariance_jacobian - 0.65263; disc_gan - 0.27460
00000952) perceptual - 92.92453; gen_gan - 0.49274; feature_matching - 2.82767; equivariance_value - 0.48548; equivariance_jacobian - 0.64975; disc_gan - 0.27939
00000953) perceptual - 93.49000; gen_gan - 0.49678; feature_matching - 2.86321; equivariance_value - 0.50235; equivariance_jacobian - 0.65948; disc_gan - 0.27810
00000954) perceptual - 91.30276; gen_gan - 0.50298; feature_matching - 2.80025; equivariance_value - 0.49933; equivariance_jacobian - 0.66950; disc_gan - 0.27611
00000955) perceptual - 92.36718; gen_gan - 0.50243; feature_matching - 2.80410; equivariance_value - 0.50647; equivariance_jacobian - 0.65484; disc_gan - 0.27307
00000956) perceptual - 91.43548; gen_gan - 0.50027; feature_matching - 2.78730; equivariance_value - 0.50714; equivariance_jacobian - 0.65530; disc_gan - 0.27419
00000957) perceptual - 92.97016; gen_gan - 0.49615; feature_matching - 2.86865; equivariance_value - 0.49668; equivariance_jacobian - 0.66450; disc_gan - 0.27810
00000958) perceptual - 92.46234; gen_gan - 0.50051; feature_matching - 2.82121; equivariance_value - 0.50659; equivariance_jacobian - 0.67130; disc_gan - 0.27277
00000959) perceptual - 92.61272; gen_gan - 0.49802; feature_matching - 2.80738; equivariance_value - 0.49680; equivariance_jacobian - 0.65513; disc_gan - 0.27721
00000960) perceptual - 94.94087; gen_gan - 0.50728; feature_matching - 2.94965; equivariance_value - 0.50486; equivariance_jacobian - 0.68166; disc_gan - 0.26823
00000961) perceptual - 90.98183; gen_gan - 0.49284; feature_matching - 2.76537; equivariance_value - 0.48929; equivariance_jacobian - 0.66429; disc_gan - 0.27914
00000962) perceptual - 91.22935; gen_gan - 0.50020; feature_matching - 2.77471; equivariance_value - 0.50179; equivariance_jacobian - 0.66061; disc_gan - 0.27592
00000963) perceptual - 91.05510; gen_gan - 0.49744; feature_matching - 2.80034; equivariance_value - 0.50272; equivariance_jacobian - 0.67000; disc_gan - 0.28191
00000964) perceptual - 92.36162; gen_gan - 0.49463; feature_matching - 2.81224; equivariance_value - 0.49925; equivariance_jacobian - 0.66303; disc_gan - 0.28070
00000965) perceptual - 90.90519; gen_gan - 0.48934; feature_matching - 2.76165; equivariance_value - 0.49866; equivariance_jacobian - 0.66179; disc_gan - 0.28683
00000966) perceptual - 91.21227; gen_gan - 0.49945; feature_matching - 2.79746; equivariance_value - 0.49286; equivariance_jacobian - 0.66877; disc_gan - 0.27723
00000967) perceptual - 93.08498; gen_gan - 0.49656; feature_matching - 2.84074; equivariance_value - 0.48306; equivariance_jacobian - 0.65083; disc_gan - 0.27586
00000968) perceptual - 91.75262; gen_gan - 0.49302; feature_matching - 2.79719; equivariance_value - 0.49968; equivariance_jacobian - 0.67607; disc_gan - 0.27885
00000969) perceptual - 93.16566; gen_gan - 0.49770; feature_matching - 2.85753; equivariance_value - 0.50604; equivariance_jacobian - 0.67758; disc_gan - 0.27662
00000970) perceptual - 91.80867; gen_gan - 0.49890; feature_matching - 2.79297; equivariance_value - 0.51132; equivariance_jacobian - 0.66108; disc_gan - 0.28106
00000971) perceptual - 92.15211; gen_gan - 0.50037; feature_matching - 2.81555; equivariance_value - 0.48162; equivariance_jacobian - 0.64971; disc_gan - 0.27539
00000972) perceptual - 93.56084; gen_gan - 0.49323; feature_matching - 2.86257; equivariance_value - 0.49838; equivariance_jacobian - 0.64811; disc_gan - 0.28028
00000973) perceptual - 91.51508; gen_gan - 0.49428; feature_matching - 2.78161; equivariance_value - 0.50053; equivariance_jacobian - 0.65726; disc_gan - 0.27998
00000974) perceptual - 94.12154; gen_gan - 0.49723; feature_matching - 2.90299; equivariance_value - 0.49517; equivariance_jacobian - 0.64566; disc_gan - 0.27908
00000975) perceptual - 91.15622; gen_gan - 0.49804; feature_matching - 2.80911; equivariance_value - 0.49159; equivariance_jacobian - 0.65872; disc_gan - 0.27933
00000976) perceptual - 91.98244; gen_gan - 0.49488; feature_matching - 2.81321; equivariance_value - 0.50109; equivariance_jacobian - 0.66079; disc_gan - 0.28189
00000977) perceptual - 93.52866; gen_gan - 0.50378; feature_matching - 2.83983; equivariance_value - 0.49459; equivariance_jacobian - 0.66248; disc_gan - 0.27079
00000978) perceptual - 93.42722; gen_gan - 0.50305; feature_matching - 2.85545; equivariance_value - 0.49304; equivariance_jacobian - 0.66490; disc_gan - 0.27672
00000979) perceptual - 91.65167; gen_gan - 0.49781; feature_matching - 2.81342; equivariance_value - 0.50651; equivariance_jacobian - 0.67004; disc_gan - 0.27813
00000980) perceptual - 91.58388; gen_gan - 0.50419; feature_matching - 2.81706; equivariance_value - 0.49332; equivariance_jacobian - 0.63912; disc_gan - 0.27106
00000981) perceptual - 91.91493; gen_gan - 0.50389; feature_matching - 2.84036; equivariance_value - 0.50506; equivariance_jacobian - 0.66119; disc_gan - 0.27526
00000982) perceptual - 92.24490; gen_gan - 0.50222; feature_matching - 2.83017; equivariance_value - 0.49688; equivariance_jacobian - 0.65306; disc_gan - 0.27548
00000983) perceptual - 92.01148; gen_gan - 0.50550; feature_matching - 2.82369; equivariance_value - 0.49421; equivariance_jacobian - 0.64767; disc_gan - 0.27016
00000984) perceptual - 89.94609; gen_gan - 0.49959; feature_matching - 2.76567; equivariance_value - 0.50739; equivariance_jacobian - 0.66435; disc_gan - 0.27408
00000985) perceptual - 92.95320; gen_gan - 0.50376; feature_matching - 2.85609; equivariance_value - 0.50676; equivariance_jacobian - 0.66911; disc_gan - 0.26885
00000986) perceptual - 92.83106; gen_gan - 0.50317; feature_matching - 2.82046; equivariance_value - 0.50728; equivariance_jacobian - 0.66055; disc_gan - 0.27599
00000987) perceptual - 91.77859; gen_gan - 0.48908; feature_matching - 2.80081; equivariance_value - 0.47190; equivariance_jacobian - 0.64629; disc_gan - 0.28451
00000988) perceptual - 90.93420; gen_gan - 0.49935; feature_matching - 2.78297; equivariance_value - 0.48960; equivariance_jacobian - 0.65933; disc_gan - 0.27710
00000989) perceptual - 92.98586; gen_gan - 0.50789; feature_matching - 2.85960; equivariance_value - 0.48511; equivariance_jacobian - 0.66503; disc_gan - 0.27207
00000990) perceptual - 91.65382; gen_gan - 0.50002; feature_matching - 2.81076; equivariance_value - 0.50942; equivariance_jacobian - 0.66444; disc_gan - 0.27167
00000991) perceptual - 90.93336; gen_gan - 0.50204; feature_matching - 2.75905; equivariance_value - 0.50079; equivariance_jacobian - 0.65460; disc_gan - 0.27387
00000992) perceptual - 91.97986; gen_gan - 0.49678; feature_matching - 2.81790; equivariance_value - 0.49288; equivariance_jacobian - 0.65571; disc_gan - 0.27613
00000993) perceptual - 92.05061; gen_gan - 0.50591; feature_matching - 2.83419; equivariance_value - 0.49095; equivariance_jacobian - 0.67022; disc_gan - 0.28031
00000994) perceptual - 93.33099; gen_gan - 0.49208; feature_matching - 2.85322; equivariance_value - 0.49323; equivariance_jacobian - 0.67103; disc_gan - 0.27967
00000995) perceptual - 92.82001; gen_gan - 0.50433; feature_matching - 2.86185; equivariance_value - 0.49836; equivariance_jacobian - 0.67177; disc_gan - 0.27598
00000996) perceptual - 91.31783; gen_gan - 0.50215; feature_matching - 2.80782; equivariance_value - 0.49751; equivariance_jacobian - 0.66950; disc_gan - 0.27522
00000997) perceptual - 90.61443; gen_gan - 0.49288; feature_matching - 2.78471; equivariance_value - 0.49275; equivariance_jacobian - 0.66362; disc_gan - 0.28285
00000998) perceptual - 93.10639; gen_gan - 0.50116; feature_matching - 2.85045; equivariance_value - 0.48957; equivariance_jacobian - 0.65294; disc_gan - 0.27614
00000999) perceptual - 91.91685; gen_gan - 0.49959; feature_matching - 2.80331; equivariance_value - 0.48535; equivariance_jacobian - 0.64445; disc_gan - 0.27568
00001000) perceptual - 92.42002; gen_gan - 0.50637; feature_matching - 2.84300; equivariance_value - 0.49201; equivariance_jacobian - 0.66820; disc_gan - 0.27203
00001001) perceptual - 93.11692; gen_gan - 0.50047; feature_matching - 2.85710; equivariance_value - 0.48537; equivariance_jacobian - 0.65034; disc_gan - 0.27556
00001002) perceptual - 92.60223; gen_gan - 0.49970; feature_matching - 2.83752; equivariance_value - 0.49505; equivariance_jacobian - 0.66295; disc_gan - 0.27770
