00000099) perceptual - 188.28348; gen_gan - 0.94030; feature_matching - 5.67578; equivariance_value - 0.97120; equivariance_jacobian - 0.95237; disc_gan - 1.15505
00000447) perceptual - 109.83147; gen_gan - 0.41128; feature_matching - 2.50165; equivariance_value - 0.45114; equivariance_jacobian - 0.74591; disc_gan - 0.53375
00000448) perceptual - 102.31300; gen_gan - 0.41585; feature_matching - 2.80318; equivariance_value - 0.52546; equivariance_jacobian - 0.73926; disc_gan - 0.54475
00000449) perceptual - 103.49422; gen_gan - 0.40278; feature_matching - 2.51454; equivariance_value - 0.41105; equivariance_jacobian - 0.71312; disc_gan - 0.53296
00000450) perceptual - 110.16093; gen_gan - 0.42312; feature_matching - 2.65986; equivariance_value - 0.52874; equivariance_jacobian - 0.73335; disc_gan - 0.54558
00000451) perceptual - 108.74126; gen_gan - 0.40690; feature_matching - 2.55947; equivariance_value - 0.48657; equivariance_jacobian - 0.73681; disc_gan - 0.52717
00000452) perceptual - 101.55807; gen_gan - 0.41154; feature_matching - 2.70250; equivariance_value - 0.45015; equivariance_jacobian - 0.70265; disc_gan - 0.54732
00000453) perceptual - 105.97736; gen_gan - 0.41589; feature_matching - 2.62795; equivariance_value - 0.56137; equivariance_jacobian - 0.85474; disc_gan - 0.53639
00000454) perceptual - 101.89801; gen_gan - 0.40886; feature_matching - 2.75757; equivariance_value - 0.49600; equivariance_jacobian - 0.77976; disc_gan - 0.53710
00000455) perceptual - 118.92789; gen_gan - 0.42110; feature_matching - 2.62857; equivariance_value - 0.42994; equivariance_jacobian - 0.68682; disc_gan - 0.53373
00000456) perceptual - 104.83124; gen_gan - 0.39658; feature_matching - 2.68950; equivariance_value - 0.42678; equivariance_jacobian - 0.72313; disc_gan - 0.52446
00000457) perceptual - 107.46822; gen_gan - 0.40387; feature_matching - 2.62778; equivariance_value - 0.49244; equivariance_jacobian - 0.74052; disc_gan - 0.53348
00000458) perceptual - 103.69202; gen_gan - 0.40362; feature_matching - 2.56756; equivariance_value - 0.47468; equivariance_jacobian - 0.80307; disc_gan - 0.53319
00000459) perceptual - 103.57803; gen_gan - 0.40756; feature_matching - 2.54756; equivariance_value - 0.56940; equivariance_jacobian - 0.76272; disc_gan - 0.53544
00000460) perceptual - 102.59167; gen_gan - 0.41008; feature_matching - 2.61459; equivariance_value - 0.49501; equivariance_jacobian - 0.73435; disc_gan - 0.53902
00000461) perceptual - 109.88942; gen_gan - 0.41075; feature_matching - 2.51849; equivariance_value - 0.40713; equivariance_jacobian - 0.67728; disc_gan - 0.52959
00000462) perceptual - 104.20018; gen_gan - 0.40246; feature_matching - 2.54381; equivariance_value - 0.55397; equivariance_jacobian - 0.79685; disc_gan - 0.53236
00000463) perceptual - 100.61303; gen_gan - 0.40158; feature_matching - 2.46493; equivariance_value - 0.47232; equivariance_jacobian - 0.69440; disc_gan - 0.52915
00000464) perceptual - 105.05276; gen_gan - 0.40507; feature_matching - 2.51218; equivariance_value - 0.56484; equivariance_jacobian - 0.80545; disc_gan - 0.53064
00000465) perceptual - 103.36923; gen_gan - 0.40806; feature_matching - 2.57259; equivariance_value - 0.59849; equivariance_jacobian - 0.73579; disc_gan - 0.53712
00000466) perceptual - 103.64276; gen_gan - 0.40064; feature_matching - 2.58267; equivariance_value - 0.49825; equivariance_jacobian - 0.72310; disc_gan - 0.53220
00000467) perceptual - 106.52296; gen_gan - 0.40936; feature_matching - 2.43505; equivariance_value - 0.46108; equivariance_jacobian - 0.74324; disc_gan - 0.52673
00000468) perceptual - 104.11062; gen_gan - 0.41268; feature_matching - 3.02967; equivariance_value - 0.50838; equivariance_jacobian - 0.71626; disc_gan - 0.54266
00000469) perceptual - 106.56062; gen_gan - 0.40933; feature_matching - 2.50472; equivariance_value - 0.47765; equivariance_jacobian - 0.79214; disc_gan - 0.53834
00000470) perceptual - 113.54410; gen_gan - 0.40871; feature_matching - 2.43386; equivariance_value - 0.59741; equivariance_jacobian - 0.81810; disc_gan - 0.52464
00000471) perceptual - 102.51422; gen_gan - 0.39760; feature_matching - 2.54421; equivariance_value - 0.53392; equivariance_jacobian - 0.80236; disc_gan - 0.52485
00000472) perceptual - 108.19734; gen_gan - 0.39991; feature_matching - 2.51990; equivariance_value - 0.51241; equivariance_jacobian - 0.76844; disc_gan - 0.52524
00000473) perceptual - 99.62537; gen_gan - 0.39989; feature_matching - 2.54182; equivariance_value - 0.50072; equivariance_jacobian - 0.74309; disc_gan - 0.53280
00000474) perceptual - 108.50951; gen_gan - 0.39613; feature_matching - 2.56208; equivariance_value - 0.54464; equivariance_jacobian - 0.78373; disc_gan - 0.52543
00000475) perceptual - 100.13303; gen_gan - 0.39838; feature_matching - 2.61949; equivariance_value - 0.51173; equivariance_jacobian - 0.77107; disc_gan - 0.53017
00000476) perceptual - 101.48367; gen_gan - 0.39571; feature_matching - 2.62672; equivariance_value - 0.51395; equivariance_jacobian - 0.76194; disc_gan - 0.52989
00000477) perceptual - 106.61129; gen_gan - 0.39888; feature_matching - 2.60874; equivariance_value - 0.51201; equivariance_jacobian - 0.78363; disc_gan - 0.52937
00000478) perceptual - 108.30349; gen_gan - 0.40217; feature_matching - 2.54960; equivariance_value - 0.45422; equivariance_jacobian - 0.75497; disc_gan - 0.52920
00000479) perceptual - 98.26984; gen_gan - 0.39802; feature_matching - 2.49405; equivariance_value - 0.48982; equivariance_jacobian - 0.74755; disc_gan - 0.53175
00000480) perceptual - 107.17505; gen_gan - 0.40881; feature_matching - 2.75418; equivariance_value - 0.59206; equivariance_jacobian - 0.86440; disc_gan - 0.53941
00000481) perceptual - 105.61081; gen_gan - 0.40268; feature_matching - 2.54113; equivariance_value - 0.43038; equivariance_jacobian - 0.77886; disc_gan - 0.53105
00000482) perceptual - 114.77836; gen_gan - 0.40019; feature_matching - 2.54847; equivariance_value - 0.54743; equivariance_jacobian - 0.78507; disc_gan - 0.52285
00000483) perceptual - 100.45705; gen_gan - 0.39495; feature_matching - 2.52117; equivariance_value - 0.51375; equivariance_jacobian - 0.75421; disc_gan - 0.52914
00000484) perceptual - 103.68679; gen_gan - 0.40057; feature_matching - 2.62960; equivariance_value - 0.57718; equivariance_jacobian - 0.78745; disc_gan - 0.54157
00000485) perceptual - 103.76588; gen_gan - 0.39355; feature_matching - 2.69959; equivariance_value - 0.45993; equivariance_jacobian - 0.76872; disc_gan - 0.53460
00000486) perceptual - 111.91243; gen_gan - 0.40261; feature_matching - 2.60633; equivariance_value - 0.43444; equivariance_jacobian - 0.71569; disc_gan - 0.52646
00000487) perceptual - 108.29613; gen_gan - 0.40567; feature_matching - 2.74346; equivariance_value - 0.56725; equivariance_jacobian - 0.75945; disc_gan - 0.54320
00000488) perceptual - 106.40879; gen_gan - 0.39223; feature_matching - 2.43802; equivariance_value - 0.44771; equivariance_jacobian - 0.76686; disc_gan - 0.52443
00000489) perceptual - 107.03759; gen_gan - 0.39435; feature_matching - 2.72003; equivariance_value - 0.45265; equivariance_jacobian - 0.75505; disc_gan - 0.52472
00000490) perceptual - 106.50949; gen_gan - 0.39498; feature_matching - 2.37630; equivariance_value - 0.41288; equivariance_jacobian - 0.73808; disc_gan - 0.51464
00000491) perceptual - 102.99613; gen_gan - 0.39071; feature_matching - 2.48865; equivariance_value - 0.43692; equivariance_jacobian - 0.73080; disc_gan - 0.52567
00000492) perceptual - 100.97446; gen_gan - 0.39297; feature_matching - 2.67723; equivariance_value - 0.54760; equivariance_jacobian - 0.79866; disc_gan - 0.53577
00000493) perceptual - 107.47829; gen_gan - 0.39174; feature_matching - 2.49216; equivariance_value - 0.40797; equivariance_jacobian - 0.68305; disc_gan - 0.51940
00000494) perceptual - 105.00625; gen_gan - 0.39915; feature_matching - 2.64995; equivariance_value - 0.53239; equivariance_jacobian - 0.71780; disc_gan - 0.52681
00000495) perceptual - 107.10689; gen_gan - 0.40023; feature_matching - 2.77198; equivariance_value - 0.50652; equivariance_jacobian - 0.67963; disc_gan - 0.53924
00000496) perceptual - 103.86175; gen_gan - 0.39616; feature_matching - 2.55829; equivariance_value - 0.53304; equivariance_jacobian - 0.77060; disc_gan - 0.52418
00000497) perceptual - 102.34489; gen_gan - 0.38588; feature_matching - 2.44402; equivariance_value - 0.42773; equivariance_jacobian - 0.71278; disc_gan - 0.51745
00000498) perceptual - 108.61859; gen_gan - 0.39566; feature_matching - 2.46550; equivariance_value - 0.54154; equivariance_jacobian - 0.80459; disc_gan - 0.52623
00000499) perceptual - 105.90343; gen_gan - 0.38522; feature_matching - 2.37772; equivariance_value - 0.42044; equivariance_jacobian - 0.64181; disc_gan - 0.51493
00000500) perceptual - 113.76572; gen_gan - 0.40440; feature_matching - 2.63060; equivariance_value - 0.48281; equivariance_jacobian - 0.72518; disc_gan - 0.52642
00000501) perceptual - 106.26049; gen_gan - 0.39490; feature_matching - 2.60074; equivariance_value - 0.52250; equivariance_jacobian - 0.81799; disc_gan - 0.52852
00000502) perceptual - 105.44475; gen_gan - 0.39463; feature_matching - 2.57722; equivariance_value - 0.54724; equivariance_jacobian - 0.77842; disc_gan - 0.52984
00000503) perceptual - 107.44206; gen_gan - 0.38866; feature_matching - 2.49282; equivariance_value - 0.57414; equivariance_jacobian - 0.80980; disc_gan - 0.51750
00000504) perceptual - 99.30605; gen_gan - 0.38239; feature_matching - 2.64962; equivariance_value - 0.51161; equivariance_jacobian - 0.73180; disc_gan - 0.53284
00000505) perceptual - 99.57195; gen_gan - 0.38594; feature_matching - 2.55427; equivariance_value - 0.41142; equivariance_jacobian - 0.67091; disc_gan - 0.52208
00000506) perceptual - 97.80951; gen_gan - 0.37952; feature_matching - 2.52013; equivariance_value - 0.43437; equivariance_jacobian - 0.71315; disc_gan - 0.51442
00000507) perceptual - 105.11968; gen_gan - 0.39429; feature_matching - 2.47111; equivariance_value - 0.49772; equivariance_jacobian - 0.74644; disc_gan - 0.53204
00000508) perceptual - 99.19243; gen_gan - 0.38887; feature_matching - 2.47957; equivariance_value - 0.50577; equivariance_jacobian - 0.72862; disc_gan - 0.52783
00000509) perceptual - 98.22057; gen_gan - 0.37767; feature_matching - 2.49558; equivariance_value - 0.40765; equivariance_jacobian - 0.66973; disc_gan - 0.52242
00000510) perceptual - 105.87824; gen_gan - 0.39378; feature_matching - 2.41210; equivariance_value - 0.44327; equivariance_jacobian - 0.72535; disc_gan - 0.51920
00000511) perceptual - 95.88800; gen_gan - 0.38483; feature_matching - 2.58682; equivariance_value - 0.47292; equivariance_jacobian - 0.71642; disc_gan - 0.52087
00000512) perceptual - 106.83351; gen_gan - 0.39193; feature_matching - 2.65724; equivariance_value - 0.47423; equivariance_jacobian - 0.77246; disc_gan - 0.53389
