00000000) perceptual - 214.81953; gen_gan - 3.68662; feature_matching - 13.60868; equivariance_value - 1.06090; equivariance_jacobian - 0.78930; disc_gan - 6.57854
00000348) perceptual - 107.39089; gen_gan - 0.28645; feature_matching - 5.27766; equivariance_value - 0.56286; equivariance_jacobian - 0.71257; disc_gan - 0.45841
00000349) perceptual - 109.57562; gen_gan - 0.28811; feature_matching - 5.19320; equivariance_value - 0.59480; equivariance_jacobian - 0.73176; disc_gan - 0.45571
00000350) perceptual - 108.52856; gen_gan - 0.28751; feature_matching - 5.28751; equivariance_value - 0.59025; equivariance_jacobian - 0.73491; disc_gan - 0.45769
00000351) perceptual - 106.52574; gen_gan - 0.28696; feature_matching - 5.17864; equivariance_value - 0.56987; equivariance_jacobian - 0.72961; disc_gan - 0.45820
00000352) perceptual - 107.37519; gen_gan - 0.28970; feature_matching - 5.23077; equivariance_value - 0.57906; equivariance_jacobian - 0.70731; disc_gan - 0.45657
00000353) perceptual - 109.62482; gen_gan - 0.28508; feature_matching - 5.29230; equivariance_value - 0.55350; equivariance_jacobian - 0.72136; disc_gan - 0.45742
00000354) perceptual - 108.64977; gen_gan - 0.28836; feature_matching - 5.08898; equivariance_value - 0.59915; equivariance_jacobian - 0.74258; disc_gan - 0.45756
00000355) perceptual - 106.13765; gen_gan - 0.28621; feature_matching - 5.08367; equivariance_value - 0.54022; equivariance_jacobian - 0.71301; disc_gan - 0.45730
00000356) perceptual - 105.89232; gen_gan - 0.28775; feature_matching - 5.24481; equivariance_value - 0.53792; equivariance_jacobian - 0.71377; disc_gan - 0.45342
00000357) perceptual - 112.66956; gen_gan - 0.28885; feature_matching - 5.59246; equivariance_value - 0.57348; equivariance_jacobian - 0.68857; disc_gan - 0.45585
00000358) perceptual - 108.33053; gen_gan - 0.28830; feature_matching - 5.16835; equivariance_value - 0.62269; equivariance_jacobian - 0.73187; disc_gan - 0.45494
00000359) perceptual - 107.25775; gen_gan - 0.28465; feature_matching - 5.21206; equivariance_value - 0.56659; equivariance_jacobian - 0.73025; disc_gan - 0.45850
00000360) perceptual - 104.10925; gen_gan - 0.28755; feature_matching - 4.91683; equivariance_value - 0.55643; equivariance_jacobian - 0.73567; disc_gan - 0.45688
00000361) perceptual - 112.58976; gen_gan - 0.29461; feature_matching - 5.60240; equivariance_value - 0.60664; equivariance_jacobian - 0.72368; disc_gan - 0.45124
00000362) perceptual - 108.05574; gen_gan - 0.28719; feature_matching - 5.24411; equivariance_value - 0.58712; equivariance_jacobian - 0.71588; disc_gan - 0.45663
00000363) perceptual - 105.44810; gen_gan - 0.28639; feature_matching - 5.09349; equivariance_value - 0.52121; equivariance_jacobian - 0.68818; disc_gan - 0.45828
00000364) perceptual - 107.70547; gen_gan - 0.28668; feature_matching - 5.45526; equivariance_value - 0.58592; equivariance_jacobian - 0.74185; disc_gan - 0.45583
00000365) perceptual - 106.81125; gen_gan - 0.28833; feature_matching - 5.12348; equivariance_value - 0.56299; equivariance_jacobian - 0.70001; disc_gan - 0.45799
00000366) perceptual - 103.89954; gen_gan - 0.28394; feature_matching - 5.03355; equivariance_value - 0.57144; equivariance_jacobian - 0.72499; disc_gan - 0.45934
00000367) perceptual - 106.92030; gen_gan - 0.29221; feature_matching - 5.12333; equivariance_value - 0.59248; equivariance_jacobian - 0.68299; disc_gan - 0.45406
00000368) perceptual - 108.29021; gen_gan - 0.28875; feature_matching - 5.24729; equivariance_value - 0.56642; equivariance_jacobian - 0.70413; disc_gan - 0.45630
00000369) perceptual - 109.14536; gen_gan - 0.28966; feature_matching - 5.41266; equivariance_value - 0.55433; equivariance_jacobian - 0.73254; disc_gan - 0.45457
00000370) perceptual - 109.26531; gen_gan - 0.28851; feature_matching - 5.50953; equivariance_value - 0.52267; equivariance_jacobian - 0.69888; disc_gan - 0.45486
00000371) perceptual - 107.01348; gen_gan - 0.28631; feature_matching - 5.32803; equivariance_value - 0.55232; equivariance_jacobian - 0.73454; disc_gan - 0.45683
00000372) perceptual - 105.90895; gen_gan - 0.28457; feature_matching - 5.08178; equivariance_value - 0.56372; equivariance_jacobian - 0.71016; disc_gan - 0.45570
00000373) perceptual - 109.00900; gen_gan - 0.29126; feature_matching - 5.21525; equivariance_value - 0.62889; equivariance_jacobian - 0.70688; disc_gan - 0.45514
00000374) perceptual - 106.36989; gen_gan - 0.28765; feature_matching - 5.23364; equivariance_value - 0.55928; equivariance_jacobian - 0.73449; disc_gan - 0.45650
00000375) perceptual - 111.47167; gen_gan - 0.28902; feature_matching - 5.41768; equivariance_value - 0.58455; equivariance_jacobian - 0.74396; disc_gan - 0.45526
00000376) perceptual - 105.67884; gen_gan - 0.28640; feature_matching - 5.07502; equivariance_value - 0.57430; equivariance_jacobian - 0.72990; disc_gan - 0.45661
00000377) perceptual - 105.56284; gen_gan - 0.28923; feature_matching - 5.02158; equivariance_value - 0.62414; equivariance_jacobian - 0.75570; disc_gan - 0.45575
00000378) perceptual - 107.42725; gen_gan - 0.28978; feature_matching - 5.28948; equivariance_value - 0.55298; equivariance_jacobian - 0.70327; disc_gan - 0.45428
00000379) perceptual - 112.31685; gen_gan - 0.29310; feature_matching - 5.49417; equivariance_value - 0.58875; equivariance_jacobian - 0.73039; disc_gan - 0.45108
00000380) perceptual - 106.76871; gen_gan - 0.28749; feature_matching - 5.24432; equivariance_value - 0.50856; equivariance_jacobian - 0.71517; disc_gan - 0.45521
00000381) perceptual - 110.39862; gen_gan - 0.29033; feature_matching - 5.40302; equivariance_value - 0.62175; equivariance_jacobian - 0.75861; disc_gan - 0.45553
00000382) perceptual - 105.91205; gen_gan - 0.28892; feature_matching - 5.19720; equivariance_value - 0.57483; equivariance_jacobian - 0.72196; disc_gan - 0.45436
00000383) perceptual - 103.86723; gen_gan - 0.28651; feature_matching - 4.91506; equivariance_value - 0.53839; equivariance_jacobian - 0.68577; disc_gan - 0.45738
00000384) perceptual - 109.33891; gen_gan - 0.28957; feature_matching - 5.34606; equivariance_value - 0.57183; equivariance_jacobian - 0.76467; disc_gan - 0.45483
00000385) perceptual - 108.80076; gen_gan - 0.29024; feature_matching - 5.36390; equivariance_value - 0.57057; equivariance_jacobian - 0.71533; disc_gan - 0.45548
00000386) perceptual - 106.57555; gen_gan - 0.29159; feature_matching - 5.08535; equivariance_value - 0.55109; equivariance_jacobian - 0.71672; disc_gan - 0.45225
00000387) perceptual - 105.42778; gen_gan - 0.28681; feature_matching - 5.13280; equivariance_value - 0.52980; equivariance_jacobian - 0.70305; disc_gan - 0.45741
00000388) perceptual - 110.32589; gen_gan - 0.28925; feature_matching - 5.29470; equivariance_value - 0.55940; equivariance_jacobian - 0.68281; disc_gan - 0.45459
00000389) perceptual - 109.59316; gen_gan - 0.28919; feature_matching - 5.49008; equivariance_value - 0.58628; equivariance_jacobian - 0.76470; disc_gan - 0.45536
00000390) perceptual - 108.84579; gen_gan - 0.28956; feature_matching - 5.36549; equivariance_value - 0.54295; equivariance_jacobian - 0.75404; disc_gan - 0.45403
00000391) perceptual - 106.96330; gen_gan - 0.28952; feature_matching - 5.08097; equivariance_value - 0.55049; equivariance_jacobian - 0.71496; disc_gan - 0.45581
00000392) perceptual - 110.72778; gen_gan - 0.28987; feature_matching - 5.45479; equivariance_value - 0.52458; equivariance_jacobian - 0.69797; disc_gan - 0.45322
00000393) perceptual - 110.37963; gen_gan - 0.29306; feature_matching - 5.39839; equivariance_value - 0.57349; equivariance_jacobian - 0.72569; disc_gan - 0.45024
00000394) perceptual - 109.96271; gen_gan - 0.29282; feature_matching - 5.48737; equivariance_value - 0.56526; equivariance_jacobian - 0.71570; disc_gan - 0.45033
00000395) perceptual - 106.42396; gen_gan - 0.28892; feature_matching - 5.09243; equivariance_value - 0.58192; equivariance_jacobian - 0.70726; disc_gan - 0.45307
00000396) perceptual - 106.38382; gen_gan - 0.29159; feature_matching - 5.14114; equivariance_value - 0.53110; equivariance_jacobian - 0.69283; disc_gan - 0.45300
00000397) perceptual - 109.29864; gen_gan - 0.29238; feature_matching - 5.32758; equivariance_value - 0.53906; equivariance_jacobian - 0.72366; disc_gan - 0.45201
00000398) perceptual - 105.36774; gen_gan - 0.29216; feature_matching - 5.12150; equivariance_value - 0.55889; equivariance_jacobian - 0.72730; disc_gan - 0.45243
00000399) perceptual - 106.74256; gen_gan - 0.29061; feature_matching - 5.09773; equivariance_value - 0.60137; equivariance_jacobian - 0.72330; disc_gan - 0.45187
00000400) perceptual - 106.16194; gen_gan - 0.29293; feature_matching - 5.08527; equivariance_value - 0.53608; equivariance_jacobian - 0.72154; disc_gan - 0.45210
00000401) perceptual - 107.15789; gen_gan - 0.29087; feature_matching - 5.18192; equivariance_value - 0.59060; equivariance_jacobian - 0.74214; disc_gan - 0.45258
00000402) perceptual - 104.97308; gen_gan - 0.29252; feature_matching - 5.07418; equivariance_value - 0.54057; equivariance_jacobian - 0.74000; disc_gan - 0.45121
00000403) perceptual - 108.25970; gen_gan - 0.29277; feature_matching - 5.43381; equivariance_value - 0.59706; equivariance_jacobian - 0.68747; disc_gan - 0.45185
00000404) perceptual - 105.84772; gen_gan - 0.28790; feature_matching - 5.06079; equivariance_value - 0.60202; equivariance_jacobian - 0.69906; disc_gan - 0.45358
00000405) perceptual - 106.30827; gen_gan - 0.29204; feature_matching - 5.17530; equivariance_value - 0.55743; equivariance_jacobian - 0.72070; disc_gan - 0.44999
00000406) perceptual - 107.19960; gen_gan - 0.28981; feature_matching - 5.11621; equivariance_value - 0.62950; equivariance_jacobian - 0.69477; disc_gan - 0.45244
00000407) perceptual - 104.11114; gen_gan - 0.28771; feature_matching - 4.99143; equivariance_value - 0.58626; equivariance_jacobian - 0.75121; disc_gan - 0.45391
00000408) perceptual - 110.77409; gen_gan - 0.29330; feature_matching - 5.59046; equivariance_value - 0.58028; equivariance_jacobian - 0.71439; disc_gan - 0.45219
00000409) perceptual - 106.96539; gen_gan - 0.29355; feature_matching - 5.16787; equivariance_value - 0.58254; equivariance_jacobian - 0.71972; disc_gan - 0.45137
00000410) perceptual - 110.41019; gen_gan - 0.29063; feature_matching - 5.36444; equivariance_value - 0.58609; equivariance_jacobian - 0.71034; disc_gan - 0.45414
00000411) perceptual - 107.15395; gen_gan - 0.29595; feature_matching - 5.10624; equivariance_value - 0.57915; equivariance_jacobian - 0.74597; disc_gan - 0.44742
00000412) perceptual - 107.05224; gen_gan - 0.29120; feature_matching - 5.12108; equivariance_value - 0.59505; equivariance_jacobian - 0.68671; disc_gan - 0.45224
00000413) perceptual - 108.07471; gen_gan - 0.29216; feature_matching - 5.19593; equivariance_value - 0.55756; equivariance_jacobian - 0.73344; disc_gan - 0.45125
00000414) perceptual - 107.96588; gen_gan - 0.29268; feature_matching - 5.31470; equivariance_value - 0.56257; equivariance_jacobian - 0.73388; disc_gan - 0.44820
00000415) perceptual - 107.59919; gen_gan - 0.28942; feature_matching - 5.12474; equivariance_value - 0.56283; equivariance_jacobian - 0.73607; disc_gan - 0.45443
00000416) perceptual - 106.26110; gen_gan - 0.29311; feature_matching - 5.23721; equivariance_value - 0.61502; equivariance_jacobian - 0.76582; disc_gan - 0.44963
00000417) perceptual - 107.07669; gen_gan - 0.29403; feature_matching - 5.24532; equivariance_value - 0.59991; equivariance_jacobian - 0.74164; disc_gan - 0.45148
00000418) perceptual - 106.09563; gen_gan - 0.29215; feature_matching - 5.30151; equivariance_value - 0.54965; equivariance_jacobian - 0.69676; disc_gan - 0.44877
00000419) perceptual - 110.18224; gen_gan - 0.29406; feature_matching - 5.51014; equivariance_value - 0.56443; equivariance_jacobian - 0.71187; disc_gan - 0.45041
00000420) perceptual - 105.83762; gen_gan - 0.29094; feature_matching - 5.03547; equivariance_value - 0.56826; equivariance_jacobian - 0.74553; disc_gan - 0.45255
00000421) perceptual - 103.04913; gen_gan - 0.29358; feature_matching - 4.92423; equivariance_value - 0.54315; equivariance_jacobian - 0.70175; disc_gan - 0.45241
00000422) perceptual - 107.79256; gen_gan - 0.29258; feature_matching - 5.33743; equivariance_value - 0.54424; equivariance_jacobian - 0.70650; disc_gan - 0.45115
00000423) perceptual - 108.04147; gen_gan - 0.29112; feature_matching - 5.35517; equivariance_value - 0.60109; equivariance_jacobian - 0.73737; disc_gan - 0.45138
00000424) perceptual - 103.57255; gen_gan - 0.29604; feature_matching - 5.00407; equivariance_value - 0.53069; equivariance_jacobian - 0.68979; disc_gan - 0.44743
00000425) perceptual - 107.16178; gen_gan - 0.29076; feature_matching - 5.09987; equivariance_value - 0.59142; equivariance_jacobian - 0.70289; disc_gan - 0.45040
00000426) perceptual - 106.41556; gen_gan - 0.29325; feature_matching - 5.08782; equivariance_value - 0.58024; equivariance_jacobian - 0.75267; disc_gan - 0.45186
00000427) perceptual - 105.03770; gen_gan - 0.29322; feature_matching - 4.96501; equivariance_value - 0.59401; equivariance_jacobian - 0.70627; disc_gan - 0.44997
00000428) perceptual - 108.39521; gen_gan - 0.29086; feature_matching - 5.28448; equivariance_value - 0.56858; equivariance_jacobian - 0.72041; disc_gan - 0.44736
00000429) perceptual - 103.29383; gen_gan - 0.29302; feature_matching - 4.99167; equivariance_value - 0.53350; equivariance_jacobian - 0.69137; disc_gan - 0.44903
00000430) perceptual - 106.64929; gen_gan - 0.29410; feature_matching - 5.05968; equivariance_value - 0.56229; equivariance_jacobian - 0.70820; disc_gan - 0.45101
00000431) perceptual - 108.36095; gen_gan - 0.29535; feature_matching - 5.41945; equivariance_value - 0.55260; equivariance_jacobian - 0.69839; disc_gan - 0.44896
00000432) perceptual - 105.26838; gen_gan - 0.29341; feature_matching - 5.19756; equivariance_value - 0.58297; equivariance_jacobian - 0.72216; disc_gan - 0.44974
00000433) perceptual - 107.42751; gen_gan - 0.29414; feature_matching - 5.24543; equivariance_value - 0.59762; equivariance_jacobian - 0.73109; disc_gan - 0.44975
00000434) perceptual - 109.90974; gen_gan - 0.29505; feature_matching - 5.44833; equivariance_value - 0.47732; equivariance_jacobian - 0.74042; disc_gan - 0.44639
00000435) perceptual - 110.63316; gen_gan - 0.29767; feature_matching - 5.49508; equivariance_value - 0.56159; equivariance_jacobian - 0.69496; disc_gan - 0.44577
00000436) perceptual - 106.57787; gen_gan - 0.29291; feature_matching - 5.17773; equivariance_value - 0.58436; equivariance_jacobian - 0.71239; disc_gan - 0.44881
00000437) perceptual - 108.06058; gen_gan - 0.29535; feature_matching - 5.30759; equivariance_value - 0.55974; equivariance_jacobian - 0.70233; disc_gan - 0.44667
00000438) perceptual - 108.90706; gen_gan - 0.29441; feature_matching - 5.32934; equivariance_value - 0.57945; equivariance_jacobian - 0.74183; disc_gan - 0.44946
00000439) perceptual - 106.93906; gen_gan - 0.29903; feature_matching - 5.21517; equivariance_value - 0.59173; equivariance_jacobian - 0.72687; disc_gan - 0.44436
00000440) perceptual - 107.06360; gen_gan - 0.29328; feature_matching - 5.26790; equivariance_value - 0.53895; equivariance_jacobian - 0.71470; disc_gan - 0.44849
00000441) perceptual - 104.27571; gen_gan - 0.29230; feature_matching - 4.96645; equivariance_value - 0.58157; equivariance_jacobian - 0.71062; disc_gan - 0.44782
00000442) perceptual - 107.05101; gen_gan - 0.29706; feature_matching - 5.32883; equivariance_value - 0.57471; equivariance_jacobian - 0.73566; disc_gan - 0.44732
00000443) perceptual - 106.65558; gen_gan - 0.29101; feature_matching - 5.22997; equivariance_value - 0.53401; equivariance_jacobian - 0.71368; disc_gan - 0.45220
00000444) perceptual - 104.66630; gen_gan - 0.29481; feature_matching - 5.01957; equivariance_value - 0.53856; equivariance_jacobian - 0.70833; disc_gan - 0.44855
00000445) perceptual - 108.62077; gen_gan - 0.29579; feature_matching - 5.44892; equivariance_value - 0.56039; equivariance_jacobian - 0.73381; disc_gan - 0.44597
00000446) perceptual - 105.16328; gen_gan - 0.29659; feature_matching - 4.99990; equivariance_value - 0.54172; equivariance_jacobian - 0.69712; disc_gan - 0.44734
00000447) perceptual - 106.82472; gen_gan - 0.29392; feature_matching - 5.19257; equivariance_value - 0.58081; equivariance_jacobian - 0.67922; disc_gan - 0.44686
00000448) perceptual - 106.81625; gen_gan - 0.29372; feature_matching - 5.23648; equivariance_value - 0.51993; equivariance_jacobian - 0.69510; disc_gan - 0.45002
00000449) perceptual - 104.82954; gen_gan - 0.29767; feature_matching - 5.22279; equivariance_value - 0.61567; equivariance_jacobian - 0.71145; disc_gan - 0.44523
00000450) perceptual - 110.58635; gen_gan - 0.30024; feature_matching - 5.57835; equivariance_value - 0.60081; equivariance_jacobian - 0.69399; disc_gan - 0.44220
00000451) perceptual - 105.07576; gen_gan - 0.29401; feature_matching - 5.25798; equivariance_value - 0.51299; equivariance_jacobian - 0.69438; disc_gan - 0.44817
00000452) perceptual - 107.98800; gen_gan - 0.29465; feature_matching - 5.17876; equivariance_value - 0.58062; equivariance_jacobian - 0.69644; disc_gan - 0.44650
00000453) perceptual - 106.13182; gen_gan - 0.29928; feature_matching - 5.17588; equivariance_value - 0.56866; equivariance_jacobian - 0.71074; disc_gan - 0.44389
00000454) perceptual - 106.90236; gen_gan - 0.29473; feature_matching - 5.14089; equivariance_value - 0.52688; equivariance_jacobian - 0.70030; disc_gan - 0.44662
00000455) perceptual - 106.44388; gen_gan - 0.29901; feature_matching - 5.30063; equivariance_value - 0.59209; equivariance_jacobian - 0.70313; disc_gan - 0.44343
00000456) perceptual - 104.71177; gen_gan - 0.29712; feature_matching - 4.93919; equivariance_value - 0.55184; equivariance_jacobian - 0.69440; disc_gan - 0.44474
00000457) perceptual - 106.86639; gen_gan - 0.29749; feature_matching - 5.25547; equivariance_value - 0.56422; equivariance_jacobian - 0.72516; disc_gan - 0.44241
00000458) perceptual - 106.31162; gen_gan - 0.29811; feature_matching - 5.16760; equivariance_value - 0.60176; equivariance_jacobian - 0.74105; disc_gan - 0.44352
00000459) perceptual - 104.97520; gen_gan - 0.29650; feature_matching - 5.17343; equivariance_value - 0.55560; equivariance_jacobian - 0.67463; disc_gan - 0.44480
00000460) perceptual - 106.30822; gen_gan - 0.29449; feature_matching - 5.08207; equivariance_value - 0.55796; equivariance_jacobian - 0.68573; disc_gan - 0.44625
00000461) perceptual - 107.42357; gen_gan - 0.29591; feature_matching - 5.27409; equivariance_value - 0.57579; equivariance_jacobian - 0.70003; disc_gan - 0.44648
00000462) perceptual - 104.16958; gen_gan - 0.29528; feature_matching - 5.00559; equivariance_value - 0.52784; equivariance_jacobian - 0.65884; disc_gan - 0.44523
00000463) perceptual - 108.82251; gen_gan - 0.30085; feature_matching - 5.23353; equivariance_value - 0.56654; equivariance_jacobian - 0.69077; disc_gan - 0.44378
00000464) perceptual - 105.48109; gen_gan - 0.29463; feature_matching - 5.07046; equivariance_value - 0.55791; equivariance_jacobian - 0.73537; disc_gan - 0.44712
00000465) perceptual - 106.20632; gen_gan - 0.29928; feature_matching - 5.15691; equivariance_value - 0.55096; equivariance_jacobian - 0.68698; disc_gan - 0.44194
00000466) perceptual - 109.66582; gen_gan - 0.29579; feature_matching - 5.36054; equivariance_value - 0.58971; equivariance_jacobian - 0.70310; disc_gan - 0.44521
00000467) perceptual - 105.89084; gen_gan - 0.29713; feature_matching - 5.17548; equivariance_value - 0.56942; equivariance_jacobian - 0.73276; disc_gan - 0.44497
00000468) perceptual - 107.09794; gen_gan - 0.29887; feature_matching - 5.17883; equivariance_value - 0.51819; equivariance_jacobian - 0.72775; disc_gan - 0.44435
00000469) perceptual - 105.32763; gen_gan - 0.29664; feature_matching - 5.25825; equivariance_value - 0.55745; equivariance_jacobian - 0.74212; disc_gan - 0.44234
00000470) perceptual - 108.91754; gen_gan - 0.29974; feature_matching - 5.32991; equivariance_value - 0.59962; equivariance_jacobian - 0.71578; disc_gan - 0.44191
00000471) perceptual - 108.06696; gen_gan - 0.29715; feature_matching - 5.35932; equivariance_value - 0.56220; equivariance_jacobian - 0.73714; disc_gan - 0.44267
00000472) perceptual - 103.31004; gen_gan - 0.29904; feature_matching - 4.94547; equivariance_value - 0.57204; equivariance_jacobian - 0.70796; disc_gan - 0.44483
00000473) perceptual - 110.75335; gen_gan - 0.30203; feature_matching - 5.62711; equivariance_value - 0.56643; equivariance_jacobian - 0.71684; disc_gan - 0.44121
00000474) perceptual - 104.61861; gen_gan - 0.29675; feature_matching - 5.05039; equivariance_value - 0.54051; equivariance_jacobian - 0.73583; disc_gan - 0.44428
00000475) perceptual - 106.88150; gen_gan - 0.29939; feature_matching - 5.19578; equivariance_value - 0.50709; equivariance_jacobian - 0.72205; disc_gan - 0.44210
00000476) perceptual - 110.32140; gen_gan - 0.29962; feature_matching - 5.66933; equivariance_value - 0.55697; equivariance_jacobian - 0.74702; disc_gan - 0.44300
00000477) perceptual - 106.90348; gen_gan - 0.30297; feature_matching - 5.29072; equivariance_value - 0.55139; equivariance_jacobian - 0.68690; disc_gan - 0.43946
00000478) perceptual - 104.61270; gen_gan - 0.29907; feature_matching - 5.00994; equivariance_value - 0.56907; equivariance_jacobian - 0.71295; disc_gan - 0.44228
00000479) perceptual - 105.44561; gen_gan - 0.29613; feature_matching - 5.11039; equivariance_value - 0.58918; equivariance_jacobian - 0.73949; disc_gan - 0.44191
00000480) perceptual - 108.07887; gen_gan - 0.29942; feature_matching - 5.33999; equivariance_value - 0.59494; equivariance_jacobian - 0.70098; disc_gan - 0.44184
00000481) perceptual - 105.60296; gen_gan - 0.30094; feature_matching - 5.06818; equivariance_value - 0.57975; equivariance_jacobian - 0.71697; disc_gan - 0.44123
00000482) perceptual - 104.57379; gen_gan - 0.30009; feature_matching - 5.27932; equivariance_value - 0.56553; equivariance_jacobian - 0.66876; disc_gan - 0.44065
00000483) perceptual - 104.45271; gen_gan - 0.29731; feature_matching - 5.05728; equivariance_value - 0.53258; equivariance_jacobian - 0.69667; disc_gan - 0.44349
00000484) perceptual - 104.15499; gen_gan - 0.30275; feature_matching - 4.96122; equivariance_value - 0.54645; equivariance_jacobian - 0.71772; disc_gan - 0.44150
00000485) perceptual - 106.05416; gen_gan - 0.30143; feature_matching - 5.17762; equivariance_value - 0.60842; equivariance_jacobian - 0.70671; disc_gan - 0.44189
00000486) perceptual - 106.47664; gen_gan - 0.29867; feature_matching - 5.26325; equivariance_value - 0.50455; equivariance_jacobian - 0.66668; disc_gan - 0.44160
00000487) perceptual - 108.87833; gen_gan - 0.30240; feature_matching - 5.51387; equivariance_value - 0.54304; equivariance_jacobian - 0.69188; disc_gan - 0.44189
00000488) perceptual - 105.87245; gen_gan - 0.30179; feature_matching - 5.24898; equivariance_value - 0.55442; equivariance_jacobian - 0.69411; disc_gan - 0.44072
00000489) perceptual - 103.82156; gen_gan - 0.30210; feature_matching - 5.11549; equivariance_value - 0.53823; equivariance_jacobian - 0.73179; disc_gan - 0.43934
00000490) perceptual - 103.69083; gen_gan - 0.30124; feature_matching - 5.09054; equivariance_value - 0.55457; equivariance_jacobian - 0.71982; disc_gan - 0.43913
00000491) perceptual - 104.45753; gen_gan - 0.30212; feature_matching - 5.18164; equivariance_value - 0.54887; equivariance_jacobian - 0.71723; disc_gan - 0.44068
00000492) perceptual - 106.35548; gen_gan - 0.30300; feature_matching - 5.18947; equivariance_value - 0.60241; equivariance_jacobian - 0.69956; disc_gan - 0.43829
00000493) perceptual - 109.21770; gen_gan - 0.30046; feature_matching - 5.37964; equivariance_value - 0.55432; equivariance_jacobian - 0.68318; disc_gan - 0.44026
00000494) perceptual - 105.62380; gen_gan - 0.29999; feature_matching - 5.35172; equivariance_value - 0.53426; equivariance_jacobian - 0.71533; disc_gan - 0.44233
00000495) perceptual - 105.42616; gen_gan - 0.30207; feature_matching - 5.14205; equivariance_value - 0.57623; equivariance_jacobian - 0.70469; disc_gan - 0.44007
00000496) perceptual - 106.80154; gen_gan - 0.30033; feature_matching - 5.47451; equivariance_value - 0.49397; equivariance_jacobian - 0.70327; disc_gan - 0.43935
00000497) perceptual - 105.35882; gen_gan - 0.30149; feature_matching - 5.17971; equivariance_value - 0.60561; equivariance_jacobian - 0.72175; disc_gan - 0.43962
00000498) perceptual - 106.54903; gen_gan - 0.30132; feature_matching - 5.27676; equivariance_value - 0.56822; equivariance_jacobian - 0.68611; disc_gan - 0.43820
00000499) perceptual - 106.65454; gen_gan - 0.30524; feature_matching - 5.18019; equivariance_value - 0.58502; equivariance_jacobian - 0.67821; disc_gan - 0.43748
00000500) perceptual - 108.80891; gen_gan - 0.30506; feature_matching - 5.41438; equivariance_value - 0.59041; equivariance_jacobian - 0.72155; disc_gan - 0.43745
00000501) perceptual - 107.57059; gen_gan - 0.30946; feature_matching - 5.37102; equivariance_value - 0.54672; equivariance_jacobian - 0.72286; disc_gan - 0.43446
00000502) perceptual - 101.84323; gen_gan - 0.30314; feature_matching - 4.91508; equivariance_value - 0.53462; equivariance_jacobian - 0.64404; disc_gan - 0.43844
00000503) perceptual - 105.36481; gen_gan - 0.29692; feature_matching - 5.20138; equivariance_value - 0.53393; equivariance_jacobian - 0.70336; disc_gan - 0.44165
00000504) perceptual - 108.46705; gen_gan - 0.30225; feature_matching - 5.37209; equivariance_value - 0.57952; equivariance_jacobian - 0.71271; disc_gan - 0.43819
00000505) perceptual - 105.12280; gen_gan - 0.30397; feature_matching - 5.06271; equivariance_value - 0.57051; equivariance_jacobian - 0.72514; disc_gan - 0.43613
00000506) perceptual - 106.04051; gen_gan - 0.30106; feature_matching - 5.41495; equivariance_value - 0.53486; equivariance_jacobian - 0.69130; disc_gan - 0.43942
00000507) perceptual - 108.12153; gen_gan - 0.30369; feature_matching - 5.32831; equivariance_value - 0.55237; equivariance_jacobian - 0.71887; disc_gan - 0.43728
00000508) perceptual - 103.04520; gen_gan - 0.30045; feature_matching - 5.07241; equivariance_value - 0.58080; equivariance_jacobian - 0.70865; disc_gan - 0.44207
00000509) perceptual - 104.36620; gen_gan - 0.30260; feature_matching - 5.00665; equivariance_value - 0.52016; equivariance_jacobian - 0.65999; disc_gan - 0.43871
00000510) perceptual - 104.68428; gen_gan - 0.30455; feature_matching - 5.12617; equivariance_value - 0.51478; equivariance_jacobian - 0.70313; disc_gan - 0.43572
00000511) perceptual - 104.63510; gen_gan - 0.30735; feature_matching - 5.03052; equivariance_value - 0.53062; equivariance_jacobian - 0.66831; disc_gan - 0.43449
00000512) perceptual - 103.51888; gen_gan - 0.30119; feature_matching - 5.08768; equivariance_value - 0.51465; equivariance_jacobian - 0.67853; disc_gan - 0.43833
00000513) perceptual - 104.14320; gen_gan - 0.30174; feature_matching - 5.09643; equivariance_value - 0.60443; equivariance_jacobian - 0.70836; disc_gan - 0.44159
00000514) perceptual - 105.49799; gen_gan - 0.30799; feature_matching - 5.22389; equivariance_value - 0.54057; equivariance_jacobian - 0.67079; disc_gan - 0.43539
00000515) perceptual - 107.08170; gen_gan - 0.30595; feature_matching - 5.19250; equivariance_value - 0.58185; equivariance_jacobian - 0.71032; disc_gan - 0.43452
00000516) perceptual - 105.43576; gen_gan - 0.30567; feature_matching - 5.23697; equivariance_value - 0.58785; equivariance_jacobian - 0.70118; disc_gan - 0.43590
00000517) perceptual - 101.52438; gen_gan - 0.30234; feature_matching - 4.85994; equivariance_value - 0.54987; equivariance_jacobian - 0.73595; disc_gan - 0.43990
00000518) perceptual - 107.91483; gen_gan - 0.30461; feature_matching - 5.31515; equivariance_value - 0.57317; equivariance_jacobian - 0.69024; disc_gan - 0.43568
00000519) perceptual - 104.73667; gen_gan - 0.30180; feature_matching - 5.14690; equivariance_value - 0.55253; equivariance_jacobian - 0.71828; disc_gan - 0.43672
00000520) perceptual - 106.09467; gen_gan - 0.30458; feature_matching - 5.27230; equivariance_value - 0.54827; equivariance_jacobian - 0.71340; disc_gan - 0.43762
00000521) perceptual - 106.65505; gen_gan - 0.30593; feature_matching - 5.34876; equivariance_value - 0.51203; equivariance_jacobian - 0.68206; disc_gan - 0.43751
